Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,148.25,148.25,143.875,145.4375,94.26254,8164300.0
2000-01-04,143.53125,144.0625,139.64062,139.75,90.57633,8089800.0
2000-01-05,139.9375,141.53125,137.25,140.0,90.73836,12177900.0
2000-01-06,139.625,141.5,137.75,137.75,89.28006,6227200.0
2000-01-07,140.3125,145.75,140.0625,145.75,94.46513,8066500.0
2000-01-10,146.25,146.90625,145.03125,146.25,94.7892,5741700.0
2000-01-11,145.8125,146.09375,143.5,144.5,93.65491,7503700.0
2000-01-12,144.59375,144.59375,142.875,143.0625,92.72326,6907700.0
2000-01-13,144.46875,145.75,143.28125,145.0,93.97899,5158300.0
2000-01-14,146.53125,147.46875,145.96875,146.96875,95.25502,7437300.0
2000-01-18,145.34375,146.625,145.1875,145.8125,94.50562,6488500.0
2000-01-19,145.3125,147.0,145.0,147.0,95.27527,6157900.0
2000-01-20,146.96875,146.96875,143.8125,144.75,93.81697,5800100.0
2000-01-21,145.5,145.5,144.0625,144.4375,93.61439,6244800.0
2000-01-24,145.65625,145.84375,139.40625,140.34375,90.96114,7896900.0
2000-01-25,140.51562,141.9375,139.0,141.9375,91.9941,9942500.0
2000-01-26,141.0,141.54688,140.09375,140.8125,91.26495,5158100.0
2000-01-27,141.84375,142.21875,138.125,140.25,90.90042,10922700.0
2000-01-28,139.4375,140.0625,135.53125,135.875,88.06483,11916200.0
2000-01-31,135.8125,139.67188,135.0,139.5625,90.45479,10768700.0
2000-02-01,139.75,141.6875,138.53125,140.9375,91.34599,8419900.0
2000-02-02,141.28125,142.25,140.375,141.0625,91.42696,6205900.0
2000-02-03,140.875,143.25,140.0,143.1875,92.80428,7997500.0
2000-02-04,143.1875,144.0,142.125,142.59375,92.41942,4925400.0
2000-02-07,142.5625,142.78125,141.4375,142.375,92.27767,5845800.0
2000-02-08,143.96875,144.5625,143.625,144.3125,93.53342,4936400.0
2000-02-09,144.46875,144.46875,141.26562,141.28125,91.5688,8511500.0
2000-02-10,141.625,142.5625,140.875,141.5625,91.75106,6690600.0
2000-02-11,141.84375,141.9375,138.03125,138.6875,89.88771,9849800.0
2000-02-14,139.78125,139.78125,138.3125,139.5,90.41431,8528800.0
2000-02-15,139.25,141.21875,137.79688,141.07812,91.43713,11078300.0
2000-02-16,140.375,140.9375,138.79688,139.0,90.09017,8845400.0
2000-02-17,140.4375,140.4375,138.21875,138.28125,89.62436,7584200.0
2000-02-18,138.875,138.875,134.625,135.3125,87.70022,9409200.0
2000-02-22,135.1875,136.34375,133.53125,134.96875,87.47744,16415400.0
2000-02-23,135.625,137.46875,134.5,136.5625,88.5104,12119000.0
2000-02-24,136.6875,137.03125,133.09375,133.8125,86.72805,17375000.0
2000-02-25,135.1875,136.71875,133.125,133.32812,86.41406,10559900.0
2000-02-28,133.375,136.6875,132.71875,136.125,88.22684,13397800.0
2000-02-29,136.0625,137.4375,135.75,137.4375,89.07751,8242500.0
2000-03-01,137.625,139.0,137.21875,138.4375,89.72562,6868000.0
2000-03-02,138.6875,139.125,137.34375,138.53125,89.78641,7600200.0
