timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260402-09:30,20260402,09:30,170.67,170.87,170.67,170.7,3926283900619,5,174.964,175.39600000000002
20260402-09:35,20260402,09:35,170.7,170.84,170.7,170.75,3192516847030,5,173.896,174.905
20260402-09:40,20260402,09:40,170.74,171.75,170.61,171.75,5124080208002,5,173.068,174.502
20260402-09:45,20260402,09:45,172.82,173.69,172.82,173.41,6477110452633,5,172.558,174.25900000000001
20260402-09:50,20260402,09:50,173.12,173.12,172.0,172.0,15034415522147,5,171.722,173.876
20260402-09:55,20260402,09:55,171.54,171.96,171.54,171.96,15403416693574,5,171.974,173.469
20260402-10:00,20260402,10:00,172.04,172.71,172.04,172.59,18008175532621,5,172.342,173.119
20260402-10:05,20260402,10:05,172.56,173.34,172.56,173.34,25319291612960,5,172.66,172.864
20260402-10:10,20260402,10:10,173.27,174.09,173.21,174.09,28449252199600,5,172.796,172.677
20260402-10:15,20260402,10:15,174.01,174.01,173.7,173.86,31518407101593,5,173.168,172.445
20260402-10:20,20260402,10:20,173.85,174.43,173.85,174.35,28026987566268,5,173.64600000000002,172.81
20260402-10:25,20260402,10:25,174.03,174.34,174.03,174.3,36222786958919,5,173.988,173.165
20260402-10:30,20260402,10:30,174.2,174.98,174.2,174.98,38148416302175,5,174.316,173.488
20260402-10:35,20260402,10:35,175.01,175.01,174.68,174.68,40273498324481,5,174.434,173.615
20260402-10:40,20260402,10:40,174.71,174.71,174.18,174.29,43863291246940,5,174.52,173.844
20260402-10:45,20260402,10:45,174.04,174.74,174.04,174.74,46048197974990,5,174.598,174.122
20260402-10:50,20260402,10:50,174.75,176.49,174.75,176.0,48935278081111,5,174.938,174.463
20260402-10:55,20260402,10:55,176.44,176.44,175.85,176.17,43170172632412,5,175.176,174.746
20260402-11:00,20260402,11:00,176.36,176.36,175.83,175.83,34860537956056,5,175.406,174.92000000000002
20260402-11:05,20260402,11:05,175.48,176.01,175.37,175.75,56608000017560,5,175.698,175.109
20260402-11:10,20260402,11:10,175.94,176.34,175.94,176.34,58654767534715,5,176.018,175.308
20260402-11:15,20260402,11:15,176.33,176.33,175.82,176.26,48684787521816,5,176.07,175.504
20260402-11:20,20260402,11:20,176.44,176.44,176.15,176.3,62113356398543,5,176.096,175.636
20260402-11:25,20260402,11:25,176.5,177.01,176.5,176.76,52541553855490,5,176.282,175.844
20260402-11:30,20260402,11:30,176.72,176.85,176.62,176.73,52887987926330,5,176.478,176.088
20260402-11:35,20260402,11:35,176.63,176.63,176.32,176.49,67321466192499,5,176.508,176.263
20260402-11:40,20260402,11:40,176.5,176.93,176.5,176.87,68851837815424,5,176.63,176.35
20260402-11:45,20260402,11:45,176.61,176.61,176.38,176.38,70315395855529,5,176.646,176.371
20260402-11:50,20260402,11:50,176.55,177.0,176.55,176.81,71640584148723,5,176.656,176.469
20260402-11:55,20260402,11:55,176.93,176.93,176.61,176.9,45337539165197,5,176.69,176.584
20260402-12:00,20260402,12:00,176.86,176.86,176.63,176.66,61194434518310,5,176.724,176.61599999999999
20260402-12:05,20260402,12:05,176.49,176.49,176.23,176.35,75901103194159,5,176.62,176.625
20260402-12:10,20260402,12:10,176.5,176.52,176.41,176.5,77155506307182,5,176.644,176.645
20260402-12:15,20260402,12:15,176.51,176.65,176.35,176.35,78142196932791,5,176.552,176.60399999999998
20260402-12:20,20260402,12:20,176.32,176.32,176.0,176.0,79208996261171,5,176.37199999999999,176.531
20260402-12:25,20260402,12:25,176.11,176.15,176.01,176.15,65961329259127,5,176.27,176.497
20260402-12:30,20260402,12:30,176.14,176.22,176.08,176.08,66776425452814,5,176.216,176.418
20260402-12:35,20260402,12:35,175.87,176.02,175.86,175.97,82425728080700,5,176.11,176.377
20260402-12:40,20260402,12:40,175.92,176.19,175.92,176.17,83327114314319,5,176.074,176.313
20260402-12:45,20260402,12:45,176.09,176.39,176.0,176.39,84354060379625,5,176.152,176.262
20260402-12:50,20260402,12:50,176.39,176.39,175.87,176.1,85447058646219,5,176.142,176.206
20260402-12:55,20260402,12:55,176.21,176.59,176.21,176.59,53781343890655,5,176.244,176.23
20260402-13:00,20260402,13:00,176.52,176.58,176.42,176.44,87635331189979,5,176.338,176.224
20260402-13:05,20260402,13:05,176.47,176.55,176.41,176.55,88196086038643,5,176.414,176.244
20260402-13:10,20260402,13:10,176.57,176.57,176.46,176.51,72844731491212,5,176.438,176.295
20260402-13:15,20260402,13:15,176.38,176.45,176.25,176.45,89534430915702,5,176.508,176.325
20260402-13:20,20260402,13:20,176.33,176.47,176.33,176.35,72189624163552,5,176.46,176.352
20260402-13:25,20260402,13:25,176.45,176.67,176.39,176.67,90812333033288,5,176.506,176.422
