timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260409-09:30,20260409,09:30,180.73,180.76,180.73,180.76,1162232201816,5,181.632,181.678
20260409-09:35,20260409,09:35,180.7,180.75,180.7,180.72,1640791005408,5,181.402,181.587
20260409-09:40,20260409,09:40,180.9,181.72,180.9,181.64,2244816594379,5,181.34799999999998,181.561
20260409-09:45,20260409,09:45,181.42,181.63,180.85,180.85,5467650601751,5,181.162,181.475
20260409-09:50,20260409,09:50,181.01,181.64,180.99,181.64,8194046534515,5,181.12199999999999,181.471
20260409-09:55,20260409,09:55,181.27,181.75,181.19,181.74,10845703487082,5,181.31799999999998,181.475
20260409-10:00,20260409,10:00,181.92,181.92,181.66,181.66,13048994496542,5,181.506,181.454
20260409-10:05,20260409,10:05,181.76,181.76,181.55,181.68,14876815775234,5,181.514,181.43099999999998
20260409-10:10,20260409,10:10,181.56,181.56,181.19,181.19,13503056142634,5,181.582,181.37199999999999
20260409-10:15,20260409,10:15,181.56,181.75,181.5,181.75,18046993940921,5,181.604,181.363
20260409-10:20,20260409,10:20,182.04,182.06,181.88,182.06,16404538656939,5,181.668,181.493
20260409-10:25,20260409,10:25,181.74,182.03,181.68,181.93,21700819663445,5,181.722,181.614
20260409-10:30,20260409,10:30,181.85,181.85,181.32,181.32,23159074544102,5,181.65,181.582
20260409-10:35,20260409,10:35,181.41,181.81,181.41,181.81,15267351541839,5,181.774,181.678
20260409-10:40,20260409,10:40,181.71,181.74,181.55,181.57,21286358456185,5,181.738,181.671
20260409-10:45,20260409,10:45,181.63,181.63,181.45,181.56,27330577396625,5,181.638,181.653
20260409-10:50,20260409,10:50,181.58,181.76,181.58,181.7,28620220512788,5,181.59199999999998,181.657
20260409-10:55,20260409,10:55,181.85,181.92,181.79,181.92,18546589272987,5,181.712,181.68099999999998
20260409-11:00,20260409,11:00,181.99,182.4,181.99,182.34,31327956058014,5,181.81799999999998,181.796
20260409-11:05,20260409,11:05,182.35,182.55,182.35,182.55,33242848078741,5,182.014,181.876
20260409-11:10,20260409,11:10,182.62,182.68,182.46,182.56,34977195144445,5,182.214,181.926
20260409-11:15,20260409,11:15,182.46,182.65,182.43,182.65,30012082727499,5,182.404,181.998
20260409-11:20,20260409,11:20,182.58,182.64,182.52,182.55,37643323016373,5,182.53,182.121
20260409-11:25,20260409,11:25,182.69,183.21,182.69,183.21,25002925623446,5,182.704,182.261
20260409-11:30,20260409,11:30,183.28,183.5,183.28,183.38,41508208706308,5,182.87,182.442
20260409-11:35,20260409,11:35,183.41,183.41,183.18,183.18,43080933260709,5,182.994,182.604
20260409-11:40,20260409,11:40,183.09,183.09,182.78,182.78,36473132678009,5,183.02,182.712
20260409-11:45,20260409,11:45,182.81,183.2,182.81,183.2,45686469343348,5,183.15,182.84
20260409-11:50,20260409,11:50,183.15,183.17,182.94,182.94,47157217436739,5,183.096,182.9
20260409-11:55,20260409,11:55,182.99,183.1,182.98,182.98,39612373985735,5,183.016,182.943
20260409-12:00,20260409,12:00,182.85,183.41,182.85,183.41,39519684584768,5,183.06199999999998,183.028
20260409-12:05,20260409,12:05,183.27,183.4,183.27,183.4,41442687753731,5,183.186,183.103
20260409-12:10,20260409,12:10,183.41,183.5,183.41,183.47,33047802322086,5,183.24,183.195
20260409-12:15,20260409,12:15,183.46,183.92,183.46,183.87,33642286391789,5,183.426,183.261
20260409-12:20,20260409,12:20,183.72,183.72,183.55,183.66,54473248951832,5,183.562,183.289
20260409-12:25,20260409,12:25,183.51,183.62,183.45,183.45,55458066077350,5,183.57,183.316
20260409-12:30,20260409,12:30,183.38,183.43,183.37,183.37,56478180109347,5,183.564,183.375
20260409-12:35,20260409,12:35,183.39,183.39,183.26,183.26,46952931554464,5,183.522,183.381
20260409-12:40,20260409,12:40,183.23,183.56,183.23,183.56,58245880722421,5,183.46,183.44299999999998
20260409-12:45,20260409,12:45,183.48,183.56,183.43,183.49,48632467644850,5,183.426,183.494
20260409-12:50,20260409,12:50,183.47,183.51,183.38,183.38,60100203013159,5,183.412,183.49099999999999
20260409-12:55,20260409,12:55,183.44,183.46,183.29,183.46,28041435071348,5,183.43,183.497
20260409-13:00,20260409,13:00,183.4,183.4,183.13,183.19,61644276772680,5,183.416,183.469
20260409-13:05,20260409,13:05,183.29,183.6,183.29,183.6,62558176828489,5,183.424,183.442
20260409-13:10,20260409,13:10,183.66,183.66,183.4,183.48,63524997562053,5,183.422,183.424
20260409-13:15,20260409,13:15,183.52,183.56,183.45,183.56,64097724254455,5,183.458,183.435
