timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260127-09:30,20260127,09:30,187.31,187.32,187.22,187.22,1674460,5,186.56,186.382
20260127-09:35,20260127,09:35,187.2,187.23,187.2,187.23,2143040,5,186.724,186.471
20260127-09:40,20260127,09:40,187.21,187.25,187.21,187.25,2200720,5,186.896,186.578
20260127-09:45,20260127,09:45,187.24,187.24,186.39,186.77,4736040,5,186.97,186.65
20260127-09:50,20260127,09:50,186.4,186.5,186.21,186.24,7644420,5,186.942,186.651
20260127-09:55,20260127,09:55,186.04,186.14,185.88,185.88,10455620,5,186.674,186.617
20260127-10:00,20260127,10:00,185.95,186.51,185.95,186.51,13230940,5,186.53,186.627
20260127-10:05,20260127,10:05,186.67,186.88,186.67,186.73,15689840,5,186.426,186.661
20260127-10:10,20260127,10:10,186.77,187.71,186.77,187.71,18150820,5,186.614,186.792
20260127-10:15,20260127,10:15,187.64,187.8,187.64,187.77,21368660,5,186.92,186.931
20260127-10:20,20260127,10:20,188.06,188.2,187.87,188.2,24409700,5,187.384,187.029
20260127-10:25,20260127,10:25,188.53,189.24,188.53,189.1,28218360,5,187.902,187.216
20260127-10:30,20260127,10:30,189.04,189.45,188.91,189.45,31829020,5,188.446,187.436
20260127-10:35,20260127,10:35,189.27,189.27,188.71,189.03,34658820,5,188.71,187.662
20260127-10:40,20260127,10:40,188.99,188.99,188.76,188.98,36515080,5,188.952,187.936
20260127-10:45,20260127,10:45,188.92,189.19,188.92,189.16,38302100,5,189.144,188.264
20260127-10:50,20260127,10:50,189.29,189.78,189.29,189.78,41285980,5,189.28,188.591
20260127-10:55,20260127,10:55,189.42,189.6,189.36,189.6,43911320,5,189.31,188.878
20260127-11:00,20260127,11:00,189.54,189.71,189.34,189.34,45972220,5,189.37199999999999,189.041
20260127-11:05,20260127,11:05,189.3,189.3,189.15,189.27,47903760,5,189.43,189.191
20260127-11:10,20260127,11:10,189.27,189.27,189.16,189.25,49027080,5,189.448,189.296
20260127-11:15,20260127,11:15,189.35,189.5,189.23,189.5,50293720,5,189.392,189.336
20260127-11:20,20260127,11:20,189.64,189.64,189.55,189.62,51575020,5,189.39600000000002,189.353
20260127-11:25,20260127,11:25,189.45,189.56,189.37,189.56,52897300,5,189.44,189.406
20260127-11:30,20260127,11:30,189.57,189.99,189.48,189.99,54620380,5,189.584,189.507
20260127-11:35,20260127,11:35,189.83,189.96,189.73,189.85,57549620,5,189.704,189.576
20260127-11:40,20260127,11:40,189.77,189.77,189.54,189.54,59022800,5,189.712,189.552
20260127-11:45,20260127,11:45,189.71,189.99,189.71,189.99,60470500,5,189.786,189.591
20260127-11:50,20260127,11:50,189.82,189.82,189.71,189.71,62387160,5,189.816,189.62800000000001
20260127-11:55,20260127,11:55,189.66,189.72,189.66,189.68,63347760,5,189.754,189.669
20260127-12:00,20260127,12:00,189.76,189.76,189.54,189.64,64341600,5,189.712,189.708
20260127-12:05,20260127,12:05,189.54,189.54,189.45,189.45,65392560,5,189.694,189.703
20260127-12:10,20260127,12:10,189.48,189.79,189.48,189.79,66372000,5,189.654,189.72
20260127-12:15,20260127,12:15,189.66,189.74,189.61,189.73,67891060,5,189.658,189.737
20260127-12:20,20260127,12:20,189.74,189.74,189.57,189.59,68948400,5,189.64,189.697
20260127-12:25,20260127,12:25,189.66,189.66,189.65,189.66,69821140,5,189.644,189.678
20260127-12:30,20260127,12:30,189.68,189.68,189.57,189.64,70527920,5,189.682,189.688
20260127-12:35,20260127,12:35,189.6,189.75,189.57,189.75,71169640,5,189.674,189.664
20260127-12:40,20260127,12:40,189.52,189.74,189.52,189.74,72164380,5,189.676,189.667
20260127-12:45,20260127,12:45,189.68,189.89,189.65,189.82,73178280,5,189.722,189.68099999999998
20260127-12:50,20260127,12:50,189.93,189.93,189.71,189.74,75136200,5,189.738,189.691
20260127-12:55,20260127,12:55,189.74,189.87,189.62,189.62,76152280,5,189.734,189.708
20260127-13:00,20260127,13:00,189.63,189.63,189.41,189.45,77367120,5,189.674,189.674
20260127-13:05,20260127,13:05,189.29,189.29,189.18,189.18,78598080,5,189.562,189.619
20260127-13:10,20260127,13:10,189.22,189.26,189.07,189.15,79956580,5,189.428,189.575
20260127-13:15,20260127,13:15,189.21,189.21,189.01,189.16,81341040,5,189.312,189.525
20260127-13:20,20260127,13:20,189.23,189.42,189.12,189.42,82674940,5,189.272,189.503
20260127-13:25,20260127,13:25,189.26,189.52,189.26,189.52,83952640,5,189.286,189.48
20260127-13:30,20260127,13:30,189.49,189.57,189.49,189.57,85010260,5,189.364,189.463
20260127-13:35,20260127,13:35,189.53,189.61,189.53,189.61,85748140,5,189.456,189.442
20260127-13:40,20260127,13:40,189.65,189.65,189.52,189.53,86695840,5,189.53,189.421
20260127-13:45,20260127,13:45,189.49,189.71,189.49,189.71,87645780,5,189.588,189.43
20260127-13:50,20260127,13:50,189.62,189.62,189.43,189.43,88793160,5,189.57,189.428
20260127-13:55,20260127,13:55,189.46,189.49,189.44,189.49,89634100,5,189.554,189.459
20260127-14:00,20260127,14:00,189.55,189.62,189.49,189.62,90453880,5,189.556,189.506
20260127-14:05,20260127,14:05,189.6,189.6,189.45,189.45,91260160,5,189.54,189.535
20260127-14:10,20260127,14:10,189.51,189.54,189.41,189.41,92027460,5,189.48,189.534
20260127-14:15,20260127,14:15,189.35,189.35,189.16,189.16,93026300,5,189.426,189.498
20260127-14:20,20260127,14:20,189.24,189.39,189.24,189.34,94407660,5,189.396,189.475
20260127-14:25,20260127,14:25,189.22,189.3,189.21,189.3,95670460,5,189.332,189.44400000000002
20260127-14:30,20260127,14:30,189.29,189.46,189.29,189.4,96742080,5,189.322,189.431
20260127-14:35,20260127,14:35,189.4,189.4,189.18,189.18,97690840,5,189.276,189.37800000000001
20260127-14:40,20260127,14:40,189.26,189.26,189.12,189.14,98861620,5,189.272,189.349
20260127-14:45,20260127,14:45,189.12,189.13,189.09,189.12,99922000,5,189.228,189.312
20260127-14:50,20260127,14:50,189.1,189.1,189.02,189.03,100818900,5,189.174,189.253
20260127-14:55,20260127,14:55,189.04,189.21,188.97,189.21,102204320,5,189.136,189.229
20260127-15:00,20260127,15:00,189.21,189.21,188.99,189.05,103418260,5,189.11,189.193
20260127-15:05,20260127,15:05,189.01,189.3,189.01,189.3,104484280,5,189.142,189.207
20260127-15:10,20260127,15:10,189.29,189.3,189.29,189.3,105629780,5,189.178,189.203
20260127-15:15,20260127,15:15,189.28,189.28,189.21,189.21,106657460,5,189.214,189.19400000000002
20260127-15:20,20260127,15:20,189.29,189.29,189.26,189.27,107733340,5,189.226,189.181
20260127-15:25,20260127,15:25,189.41,189.49,189.37,189.49,108924420,5,189.31400000000002,189.21200000000002
20260127-15:30,20260127,15:30,189.48,189.67,189.44,189.65,110118760,5,189.38400000000001,189.263
20260127-15:35,20260127,15:35,189.7,189.7,189.6,189.6,111400360,5,189.44400000000002,189.311
20260127-15:40,20260127,15:40,189.55,189.55,189.43,189.43,112465400,5,189.488,189.351
20260127-15:45,20260127,15:45,189.43,189.43,189.27,189.27,113627260,5,189.488,189.357
20260127-15:50,20260127,15:50,189.26,189.26,189.07,189.09,114823380,5,189.40800000000002,189.36100000000002
20260127-15:55,20260127,15:55,189.18,189.22,189.11,189.11,116455680,5,189.3,189.342
