timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260129-09:30,20260129,09:30,191.24,191.39,191.24,191.39,2058240,5,191.402,191.632
20260129-09:35,20260129,09:35,191.35,191.35,191.21,191.3,2611340,5,191.338,191.586
20260129-09:40,20260129,09:40,191.3,191.4,191.13,191.39,2661080,5,191.34199999999998,191.53
20260129-09:45,20260129,09:45,191.35,193.47,191.35,193.47,5701900,5,191.768,191.678
20260129-09:50,20260129,09:50,192.85,192.85,190.76,190.98,11300660,5,191.706,191.6
20260129-09:55,20260129,09:55,190.99,190.99,190.27,190.27,15009020,5,191.482,191.442
20260129-10:00,20260129,10:00,190.61,191.84,190.61,191.84,18642740,5,191.59,191.464
20260129-10:05,20260129,10:05,191.69,191.97,191.15,191.15,22043520,5,191.542,191.442
20260129-10:10,20260129,10:10,191.09,191.37,191.01,191.37,24316920,5,191.122,191.445
20260129-10:15,20260129,10:15,190.8,190.8,189.08,189.08,27662760,5,190.74200000000002,191.224
20260129-10:20,20260129,10:20,189.53,189.57,189.2,189.57,31625360,5,190.602,191.042
20260129-10:25,20260129,10:25,189.35,189.67,188.92,188.92,34560260,5,190.018,190.804
20260129-10:30,20260129,10:30,188.44,188.91,188.44,188.91,37638900,5,189.57,190.556
20260129-10:35,20260129,10:35,188.76,189.37,188.76,189.37,40057380,5,189.17,190.14600000000002
20260129-10:40,20260129,10:40,189.31,189.31,188.7,188.7,42357340,5,189.094,189.918
20260129-10:45,20260129,10:45,188.93,188.93,188.24,188.24,44427780,5,188.828,189.715
20260129-10:50,20260129,10:50,188.37,188.37,187.92,187.92,47158440,5,188.628,189.323
20260129-10:55,20260129,10:55,187.74,187.74,186.95,186.95,50178060,5,188.236,188.903
20260129-11:00,20260129,11:00,187.23,187.48,187.23,187.26,53016220,5,187.814,188.492
20260129-11:05,20260129,11:05,186.99,186.99,186.28,186.34,55950420,5,187.34199999999998,188.218
20260129-11:10,20260129,11:10,186.18,186.72,186.18,186.34,58873700,5,186.962,187.89499999999998
20260129-11:15,20260129,11:15,186.43,186.54,186.32,186.39,61225200,5,186.656,187.642
20260129-11:20,20260129,11:20,186.31,186.49,186.11,186.19,63270080,5,186.504,187.37
20260129-11:25,20260129,11:25,186.36,186.96,186.36,186.96,65410240,5,186.444,187.129
20260129-11:30,20260129,11:30,187.16,187.43,187.16,187.43,68113700,5,186.662,187.002
20260129-11:35,20260129,11:35,187.4,187.73,187.4,187.66,70277600,5,186.926,186.944
20260129-11:40,20260129,11:40,187.66,187.83,187.52,187.52,72232460,5,187.15200000000002,186.904
20260129-11:45,20260129,11:45,187.83,188.01,187.82,188.01,74216460,5,187.516,187.01
20260129-11:50,20260129,11:50,187.82,187.93,187.78,187.93,76182560,5,187.71,187.077
20260129-11:55,20260129,11:55,187.82,187.96,187.77,187.82,77537360,5,187.788,187.225
20260129-12:00,20260129,12:00,187.93,188.37,187.93,188.18,79064000,5,187.892,187.409
20260129-12:05,20260129,12:05,188.07,188.26,188.07,188.26,80720160,5,188.04,187.596
20260129-12:10,20260129,12:10,188.17,188.17,187.9,187.9,81974880,5,188.018,187.767
20260129-12:15,20260129,12:15,188.1,188.48,188.1,188.48,83333120,5,188.128,187.919
20260129-12:20,20260129,12:20,188.35,188.36,188.18,188.33,84619820,5,188.23,188.00900000000001
20260129-12:25,20260129,12:25,188.29,188.74,188.27,188.74,85600020,5,188.342,188.117
20260129-12:30,20260129,12:30,188.73,189.21,188.73,189.21,87073960,5,188.532,188.286
20260129-12:35,20260129,12:35,189.21,189.73,189.21,189.73,88740720,5,188.898,188.458
20260129-12:40,20260129,12:40,189.6,189.83,189.6,189.73,90493840,5,189.148,188.638
20260129-12:45,20260129,12:45,189.54,189.83,189.54,189.68,92040780,5,189.418,188.824
20260129-12:50,20260129,12:50,189.77,189.92,189.77,189.9,93492380,5,189.65,188.996
20260129-12:55,20260129,12:55,189.83,189.83,189.57,189.57,95031280,5,189.722,189.127
20260129-13:00,20260129,13:00,189.66,189.66,189.35,189.45,96382380,5,189.666,189.282
20260129-13:05,20260129,13:05,189.77,189.77,189.37,189.37,97786160,5,189.594,189.371
20260129-13:10,20260129,13:10,189.3,189.43,189.29,189.43,99143160,5,189.544,189.481
20260129-13:15,20260129,13:15,189.34,190.2,189.34,190.2,100523000,5,189.60399999999998,189.627
20260129-13:20,20260129,13:20,190.24,190.38,190.17,190.17,102141300,5,189.724,189.72299999999998
20260129-13:25,20260129,13:25,190.21,190.62,190.21,190.62,103610520,5,189.958,189.812
20260129-13:30,20260129,13:30,190.62,190.62,190.02,190.02,105082140,5,190.088,189.841
20260129-13:35,20260129,13:35,190.01,190.01,189.91,189.99,106395780,5,190.2,189.872
20260129-13:40,20260129,13:40,190.18,190.23,190.12,190.17,107477820,5,190.194,189.899
20260129-13:45,20260129,13:45,190.05,190.05,189.84,189.84,108572780,5,190.12800000000001,189.926
20260129-13:50,20260129,13:50,189.88,190.1,189.75,190.1,109666900,5,190.024,189.99099999999999
20260129-13:55,20260129,13:55,190.19,190.37,190.19,190.37,110967160,5,190.094,190.091
20260129-14:00,20260129,14:00,190.29,190.29,190.2,190.26,111934300,5,190.148,190.174
20260129-14:05,20260129,14:05,190.35,190.37,190.31,190.32,113015680,5,190.178,190.186
20260129-14:10,20260129,14:10,190.35,190.41,190.35,190.41,114075680,5,190.292,190.21
20260129-14:15,20260129,14:15,190.51,190.6,190.22,190.22,115262400,5,190.316,190.17
20260129-14:20,20260129,14:20,190.24,190.71,190.24,190.56,117684080,5,190.35399999999998,190.224
20260129-14:25,20260129,14:25,190.5,190.51,190.46,190.46,118958900,5,190.394,190.271
20260129-14:30,20260129,14:30,190.59,190.72,190.55,190.65,119710980,5,190.46,190.319
20260129-14:35,20260129,14:35,190.46,190.46,190.4,190.43,120535040,5,190.464,190.378
20260129-14:40,20260129,14:40,190.46,190.46,190.35,190.35,121172800,5,190.49,190.403
20260129-14:45,20260129,14:45,190.36,190.45,190.2,190.3,122117440,5,190.43800000000002,190.39600000000002
20260129-14:50,20260129,14:50,190.2,190.26,190.18,190.19,123078140,5,190.38400000000001,190.389
20260129-14:55,20260129,14:55,190.33,190.44,190.29,190.29,123962120,5,190.312,190.386
20260129-15:00,20260129,15:00,190.23,190.29,190.2,190.2,124712220,5,190.266,190.365
20260129-15:05,20260129,15:05,190.07,190.47,190.07,190.47,125613280,5,190.29,190.39
20260129-15:10,20260129,15:10,190.57,190.69,190.53,190.53,126801020,5,190.33599999999998,190.387
20260129-15:15,20260129,15:15,190.58,190.7,190.51,190.61,128005800,5,190.42,190.402
20260129-15:20,20260129,15:20,190.49,190.72,190.4,190.72,129375120,5,190.506,190.409
20260129-15:25,20260129,15:25,190.84,191.04,190.84,191.04,130912720,5,190.674,190.47
20260129-15:30,20260129,15:30,191.13,191.39,191.13,191.39,132702160,5,190.858,190.574
20260129-15:35,20260129,15:35,191.33,191.33,191.07,191.23,134244700,5,190.998,190.667
20260129-15:40,20260129,15:40,191.19,191.25,191.08,191.08,135267380,5,191.09199999999998,190.756
20260129-15:45,20260129,15:45,190.95,191.23,190.87,191.23,136652380,5,191.194,190.85
20260129-15:50,20260129,15:50,191.22,191.51,191.16,191.51,138531300,5,191.28799999999998,190.981
20260129-15:55,20260129,15:55,191.45,191.59,191.04,191.04,140782320,5,191.218,191.038
20260129-16:00,20260129,16:00,190.99,190.99,190.99,190.99,141967700,1,191.17,191.084
