timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260203-09:30,20260203,09:30,186.71,186.71,186.59,186.59,2022060,5,186.114,186.622
20260203-09:35,20260203,09:35,186.58,186.66,186.58,186.66,2561360,5,186.216,186.564
20260203-09:40,20260203,09:40,186.8,186.8,186.32,186.34,2647120,5,186.292,186.488
20260203-09:45,20260203,09:45,186.23,186.23,184.58,184.58,6162980,5,185.988,186.236
20260203-09:50,20260203,09:50,184.17,184.28,183.82,183.82,12058540,5,185.598,185.895
20260203-09:55,20260203,09:55,183.55,184.15,182.95,182.95,17162920,5,184.87,185.492
20260203-10:00,20260203,10:00,183.43,184.04,183.43,184.04,21548920,5,184.346,185.281
20260203-10:05,20260203,10:05,183.8,183.8,183.35,183.44,24477960,5,183.766,185.029
20260203-10:10,20260203,10:10,182.88,182.88,181.86,182.19,28283360,5,183.28799999999998,184.638
20260203-10:15,20260203,10:15,181.83,181.83,181.18,181.57,32969440,5,182.838,184.218
20260203-10:20,20260203,10:20,181.51,181.66,180.57,181.05,37399440,5,182.458,183.664
20260203-10:25,20260203,10:25,181.0,181.22,180.76,180.76,41296340,5,181.802,183.074
20260203-10:30,20260203,10:30,180.72,180.92,180.24,180.57,44610000,5,181.228,182.49699999999999
20260203-10:35,20260203,10:35,180.72,180.87,180.01,180.01,47612380,5,180.792,182.04
20260203-10:40,20260203,10:40,179.66,180.19,179.66,180.19,51849320,5,180.516,181.677
20260203-10:45,20260203,10:45,180.3,180.49,180.02,180.14,54690500,5,180.334,181.396
20260203-10:50,20260203,10:50,179.85,180.39,179.82,180.39,57496700,5,180.26,181.031
20260203-10:55,20260203,10:55,180.3,180.37,180.0,180.25,59954960,5,180.196,180.712
20260203-11:00,20260203,11:00,180.13,180.41,179.93,180.41,61961280,5,180.27599999999998,180.534
20260203-11:05,20260203,11:05,180.64,180.96,180.13,180.13,64224840,5,180.26399999999998,180.39
20260203-11:10,20260203,11:10,180.38,180.63,180.38,180.46,66249920,5,180.328,180.331
20260203-11:15,20260203,11:15,180.76,180.76,180.12,180.12,68114960,5,180.274,180.267
20260203-11:20,20260203,11:20,179.93,180.18,179.93,179.96,70311940,5,180.216,180.206
20260203-11:25,20260203,11:25,179.66,180.05,179.45,180.05,72800080,5,180.144,180.21
20260203-11:30,20260203,11:30,179.76,179.91,179.65,179.67,74669320,5,180.052,180.158
20260203-11:35,20260203,11:35,179.71,179.74,179.41,179.41,76111240,5,179.842,180.085
20260203-11:40,20260203,11:40,179.3,179.33,179.21,179.21,78207940,5,179.66,179.967
20260203-11:45,20260203,11:45,179.1,179.62,179.1,179.62,80761060,5,179.592,179.904
20260203-11:50,20260203,11:50,179.69,179.9,179.69,179.82,83292420,5,179.546,179.845
20260203-11:55,20260203,11:55,179.82,180.1,179.82,180.1,85232000,5,179.632,179.842
20260203-12:00,20260203,12:00,180.1,180.46,180.1,180.38,86679580,5,179.826,179.834
20260203-12:05,20260203,12:05,180.22,180.4,180.0,180.4,88236740,5,180.064,179.862
20260203-12:10,20260203,12:10,180.32,180.43,180.17,180.17,89622240,5,180.174,179.883
20260203-12:15,20260203,12:15,180.07,180.07,179.94,179.96,91037780,5,180.202,179.874
20260203-12:20,20260203,12:20,179.81,179.84,179.7,179.7,92457480,5,180.12199999999999,179.877
20260203-12:25,20260203,12:25,179.87,179.9,179.24,179.32,93954220,5,179.91,179.868
20260203-12:30,20260203,12:30,179.38,179.7,179.34,179.7,95985780,5,179.76999999999998,179.917
20260203-12:35,20260203,12:35,179.54,180.1,179.5,180.1,97798600,5,179.756,179.965
20260203-12:40,20260203,12:40,180.16,180.39,180.16,180.19,99174220,5,179.802,180.002
20260203-12:45,20260203,12:45,180.0,180.0,179.59,179.59,100823660,5,179.78,179.951
20260203-12:50,20260203,12:50,179.46,179.54,179.31,179.36,102361900,5,179.788,179.849
20260203-12:55,20260203,12:55,179.49,179.49,179.24,179.24,103927000,5,179.696,179.733
20260203-13:00,20260203,13:00,179.45,179.45,179.31,179.35,105882200,5,179.546,179.651
20260203-13:05,20260203,13:05,179.17,179.17,178.79,178.79,107904200,5,179.266,179.534
20260203-13:10,20260203,13:10,178.98,178.98,178.72,178.85,110209340,5,179.118,179.449
20260203-13:15,20260203,13:15,178.87,179.15,178.87,179.15,111668140,5,179.076,179.432
20260203-13:20,20260203,13:20,179.07,179.67,179.07,179.67,113131620,5,179.162,179.429
20260203-13:25,20260203,13:25,179.45,179.45,178.98,178.98,114624280,5,179.088,179.317
20260203-13:30,20260203,13:30,178.92,179.18,178.92,179.18,116027680,5,179.166,179.216
20260203-13:35,20260203,13:35,179.23,179.23,179.04,179.21,117175440,5,179.238,179.178
20260203-13:40,20260203,13:40,179.09,179.09,178.73,178.73,118487220,5,179.154,179.115
20260203-13:45,20260203,13:45,179.16,179.16,178.64,178.71,120388480,5,178.962,179.062
20260203-13:50,20260203,13:50,178.83,179.07,178.79,179.07,121521680,5,178.98,179.034
20260203-13:55,20260203,13:55,179.14,179.14,178.77,178.81,122725420,5,178.906,179.036
20260203-14:00,20260203,14:00,178.83,178.83,178.62,178.64,124086020,5,178.792,179.015
20260203-14:05,20260203,14:05,178.8,178.8,178.62,178.63,125277680,5,178.772,178.963
20260203-14:10,20260203,14:10,178.63,178.79,178.58,178.76,126494120,5,178.78199999999998,178.87199999999999
20260203-14:15,20260203,14:15,178.43,178.44,178.12,178.12,128174480,5,178.59199999999998,178.786
20260203-14:20,20260203,14:20,178.12,178.31,178.12,178.15,129809700,5,178.46,178.683
20260203-14:25,20260203,14:25,178.26,179.1,178.26,179.1,131324580,5,178.552,178.672
20260203-14:30,20260203,14:30,179.35,179.41,179.21,179.41,133133740,5,178.708,178.74
20260203-14:35,20260203,14:35,179.31,179.39,179.03,179.03,134534460,5,178.762,178.772
20260203-14:40,20260203,14:40,178.59,178.9,178.46,178.9,136194020,5,178.918,178.755
20260203-14:45,20260203,14:45,178.7,178.7,178.12,178.12,138341900,5,178.912,178.686
20260203-14:50,20260203,14:50,177.86,177.97,177.75,177.75,141303500,5,178.642,178.597
20260203-14:55,20260203,14:55,177.65,177.65,177.15,177.15,143954040,5,178.19,178.449
20260203-15:00,20260203,15:00,176.97,176.97,176.57,176.57,147707100,5,177.698,178.23
20260203-15:05,20260203,15:05,176.43,176.68,176.32,176.68,150777580,5,177.254,178.086
20260203-15:10,20260203,15:10,176.9,177.79,176.9,177.79,153661940,5,177.188,178.05
20260203-15:15,20260203,15:15,177.87,178.01,177.55,177.62,156030080,5,177.162,177.902
20260203-15:20,20260203,15:20,177.59,178.04,177.59,177.74,157702060,5,177.28,177.735
20260203-15:25,20260203,15:25,177.8,177.88,177.67,177.79,159128140,5,177.524,177.611
20260203-15:30,20260203,15:30,177.9,178.69,177.73,178.69,160960160,5,177.926,177.59
20260203-15:35,20260203,15:35,178.53,178.65,178.23,178.65,163190380,5,178.098,177.643
20260203-15:40,20260203,15:40,178.8,178.94,178.75,178.75,164769060,5,178.324,177.743
20260203-15:45,20260203,15:45,178.7,179.27,178.7,179.27,166795760,5,178.63,177.955
20260203-15:50,20260203,15:50,179.43,179.85,179.43,179.85,168850500,5,179.042,178.28300000000002
20260203-15:55,20260203,15:55,179.74,179.74,179.18,179.5,170881580,5,179.204,178.565
