timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260226-09:30,20260226,09:30,196.58,196.71,196.53,196.55,8034120,5,196.874,196.955
20260226-09:35,20260226,09:35,196.7,196.7,195.8,195.8,10390120,5,196.65,196.81900000000002
20260226-09:40,20260226,09:40,195.78,195.78,194.21,194.21,11409960,5,196.09,196.525
20260226-09:45,20260226,09:45,194.27,194.27,191.68,191.72,19512080,5,195.08,196.01
20260226-09:50,20260226,09:50,191.01,191.01,189.87,190.81,34077080,5,193.818,195.393
20260226-09:55,20260226,09:55,191.37,191.37,189.94,189.94,47213120,5,192.496,194.685
20260226-10:00,20260226,10:00,189.97,189.97,188.5,188.5,58458280,5,191.036,193.84300000000002
20260226-10:05,20260226,10:05,188.98,189.61,188.52,189.22,67666540,5,190.038,193.064
20260226-10:10,20260226,10:10,189.3,189.75,189.3,189.4,75800800,5,189.574,192.327
20260226-10:15,20260226,10:15,189.39,189.39,188.29,188.65,83236540,5,189.142,191.48000000000002
20260226-10:20,20260226,10:20,188.57,188.82,188.55,188.8,89992440,5,188.91400000000002,190.705
20260226-10:25,20260226,10:25,188.54,188.54,187.4,187.51,96517480,5,188.716,189.876
20260226-10:30,20260226,10:30,186.89,186.98,185.98,185.98,105202940,5,188.068,189.053
20260226-10:35,20260226,10:35,186.41,186.41,185.77,186.01,112975560,5,187.39,188.482
20260226-10:40,20260226,10:40,185.72,186.65,185.72,185.82,120349100,5,186.82399999999998,187.983
20260226-10:45,20260226,10:45,186.1,186.1,185.21,185.24,127580880,5,186.112,187.513
20260226-10:50,20260226,10:50,184.76,186.3,184.76,186.3,136036760,5,185.87,187.293
20260226-10:55,20260226,10:55,186.39,186.67,186.24,186.67,142122980,5,186.008,187.038
20260226-11:00,20260226,11:00,186.71,186.71,185.99,186.39,148428020,5,186.084,186.737
20260226-11:05,20260226,11:05,186.39,186.39,186.09,186.09,152998540,5,186.138,186.481
20260226-11:10,20260226,11:10,186.39,186.45,186.18,186.37,156694120,5,186.364,186.238
20260226-11:15,20260226,11:15,186.41,186.95,186.41,186.94,161454280,5,186.492,186.18099999999998
20260226-11:20,20260226,11:20,187.15,187.33,187.15,187.26,166674240,5,186.60999999999999,186.309
20260226-11:25,20260226,11:25,187.15,187.48,187.1,187.48,170542320,5,186.828,186.456
20260226-11:30,20260226,11:30,187.3,187.59,187.3,187.59,174400420,5,187.128,186.633
20260226-11:35,20260226,11:35,187.32,187.63,187.3,187.63,177628080,5,187.38,186.87199999999999
20260226-11:40,20260226,11:40,187.53,187.9,187.53,187.9,180666340,5,187.572,187.03199999999998
20260226-11:45,20260226,11:45,187.82,187.9,187.72,187.85,183648880,5,187.69,187.15
20260226-11:50,20260226,11:50,187.88,187.88,187.34,187.35,186812840,5,187.664,187.246
20260226-11:55,20260226,11:55,187.35,187.46,187.11,187.11,190305020,5,187.568,187.348
20260226-12:00,20260226,12:00,186.73,186.82,186.6,186.82,193404580,5,187.406,187.393
20260226-12:05,20260226,12:05,186.8,186.85,186.71,186.85,195823680,5,187.196,187.384
20260226-12:10,20260226,12:10,186.68,186.68,185.94,185.94,198348960,5,186.814,187.252
20260226-12:15,20260226,12:15,185.9,186.54,185.9,186.54,201572080,5,186.652,187.158
