timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260312-09:30,20260312,09:30,184.35,184.45,184.26,184.45,2733832,5,185.268,185.377
20260312-09:35,20260312,09:35,184.34,184.34,184.12,184.2,3492493,5,185.01,185.251
20260312-09:40,20260312,09:40,184.52,184.66,184.11,184.11,3631388,5,184.75,185.123
20260312-09:45,20260312,09:45,184.03,184.74,183.84,184.74,6864268,5,184.61,185.058
20260312-09:50,20260312,09:50,184.52,184.56,184.43,184.43,10146325,5,184.386,184.93200000000002
20260312-09:55,20260312,09:55,184.18,184.18,183.67,183.67,12686096,5,184.23,184.749
20260312-10:00,20260312,10:00,183.66,183.66,183.3,183.34,15706023,5,184.058,184.534
20260312-10:05,20260312,10:05,183.64,183.68,183.07,183.07,19072852,5,183.85,184.3
20260312-10:10,20260312,10:10,182.92,182.92,182.25,182.25,22385831,5,183.352,183.981
20260312-10:15,20260312,10:15,182.56,182.56,182.56,182.56,24450750,1,182.978,183.682
20260312-10:20,20260312,10:20,182.92,182.92,182.46,182.46,28332809,5,182.736,183.483
20260312-10:25,20260312,10:25,182.53,182.85,182.44,182.85,30317581,5,182.638,183.348
20260312-10:30,20260312,10:30,183.18,183.18,182.68,182.68,32665875,5,182.56,183.205
20260312-10:35,20260312,10:35,182.75,182.77,182.55,182.55,34220227,5,182.62,182.986
20260312-10:40,20260312,10:40,182.79,182.79,182.41,182.41,35683015,5,182.59,182.784
20260312-10:45,20260312,10:45,182.08,182.16,182.0,182.0,37528637,5,182.498,182.617
20260312-10:50,20260312,10:50,182.15,182.34,181.93,182.17,39809434,5,182.362,182.5
20260312-10:55,20260312,10:55,182.06,182.29,181.78,182.29,41797675,5,182.284,182.422
20260312-11:00,20260312,11:00,182.34,182.66,182.0,182.0,44060947,5,182.174,182.397
20260312-11:05,20260312,11:05,182.03,182.18,181.98,182.18,46122721,5,182.128,182.359
20260312-11:10,20260312,11:10,182.29,182.61,182.29,182.41,47671826,5,182.21,182.35399999999998
20260312-11:15,20260312,11:15,182.41,182.41,182.06,182.28,49247942,5,182.232,182.297
20260312-11:20,20260312,11:20,182.47,182.47,182.15,182.15,50762631,5,182.204,182.244
20260312-11:25,20260312,11:25,181.94,181.99,181.83,181.93,52148258,5,182.19,182.182
20260312-11:30,20260312,11:30,182.25,182.51,182.24,182.51,53780505,5,182.256,182.192
20260312-11:35,20260312,11:35,182.47,182.63,182.35,182.63,55159530,5,182.3,182.255
20260312-11:40,20260312,11:40,182.6,182.85,182.54,182.85,56776757,5,182.414,182.323
20260312-11:45,20260312,11:45,182.83,183.07,182.83,182.95,58544086,5,182.57399999999998,182.389
20260312-11:50,20260312,11:50,183.06,183.35,182.85,183.35,60059966,5,182.858,182.524
20260312-11:55,20260312,11:55,183.93,184.15,183.64,183.95,62616870,5,183.146,182.701
20260312-12:00,20260312,12:00,183.93,183.97,183.61,183.91,64708491,5,183.402,182.851
20260312-12:05,20260312,12:05,183.86,184.02,183.86,184.02,66356139,5,183.636,183.025
20260312-12:10,20260312,12:10,183.96,184.19,183.92,184.19,67612006,5,183.884,183.22899999999998
