timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260115-09:30,20260115,09:30,185.85,185.86,185.73,185.84,5342620,5,183.118,182.64
20260115-09:35,20260115,09:35,185.91,186.27,185.91,186.19,6815160,5,183.944,183.052
20260115-09:40,20260115,09:40,186.16,186.55,186.0,186.55,7119820,5,184.732,183.453
20260115-09:45,20260115,09:45,186.5,187.21,186.5,187.21,12974660,5,185.64600000000002,183.95
20260115-09:50,20260115,09:50,187.12,187.12,186.66,186.66,19905180,5,186.49,184.426
20260115-09:55,20260115,09:55,187.35,188.41,187.35,188.41,26579040,5,187.004,185.061
20260115-10:00,20260115,10:00,188.78,188.93,188.46,188.93,34058680,5,187.552,185.748
20260115-10:05,20260115,10:05,188.55,188.55,187.93,188.08,38956220,5,187.858,186.29500000000002
20260115-10:10,20260115,10:10,188.38,188.38,187.99,188.33,42980140,5,188.082,186.864
20260115-10:15,20260115,10:15,188.33,188.33,188.06,188.09,46486040,5,188.368,187.429
20260115-10:20,20260115,10:20,188.24,188.43,187.93,188.31,49814100,5,188.348,187.67600000000002
20260115-10:25,20260115,10:25,188.38,188.64,188.23,188.64,53124680,5,188.29,187.921
20260115-10:30,20260115,10:30,188.66,188.66,188.19,188.19,56006180,5,188.312,188.085
20260115-10:35,20260115,10:35,187.95,187.98,187.76,187.98,58418900,5,188.242,188.162
20260115-10:40,20260115,10:40,188.05,188.05,187.53,187.54,60944840,5,188.132,188.25
20260115-10:45,20260115,10:45,187.6,188.11,187.6,188.1,63572100,5,188.09,188.219
20260115-10:50,20260115,10:50,188.21,188.31,187.99,187.99,65985780,5,187.96,188.125
20260115-10:55,20260115,10:55,187.96,187.96,187.7,187.76,68146540,5,187.874,188.093
20260115-11:00,20260115,11:00,187.49,187.49,186.93,187.1,70353860,5,187.698,187.97
20260115-11:05,20260115,11:05,187.17,187.26,187.04,187.21,72625320,5,187.632,187.882
20260115-11:10,20260115,11:10,187.34,187.7,187.34,187.7,74473600,5,187.552,187.821
20260115-11:15,20260115,11:15,187.69,187.85,187.65,187.65,76645300,5,187.484,187.722
20260115-11:20,20260115,11:20,187.76,187.98,187.76,187.98,78286520,5,187.528,187.701
20260115-11:25,20260115,11:25,187.93,187.93,187.66,187.74,80170340,5,187.656,187.677
20260115-11:30,20260115,11:30,187.7,187.8,187.66,187.8,81446280,5,187.774,187.703
20260115-11:35,20260115,11:35,187.8,187.8,187.73,187.73,82536620,5,187.78,187.666
20260115-11:40,20260115,11:40,187.82,187.82,187.42,187.45,83614600,5,187.74,187.612
20260115-11:45,20260115,11:45,187.52,187.67,187.5,187.66,84834100,5,187.676,187.602
20260115-11:50,20260115,11:50,187.51,187.7,187.37,187.7,85992240,5,187.668,187.662
20260115-11:55,20260115,11:55,187.79,187.96,187.79,187.96,87349700,5,187.7,187.737
20260115-12:00,20260115,12:00,188.14,188.5,188.14,188.5,89101080,5,187.85399999999998,187.817
20260115-12:05,20260115,12:05,188.63,188.79,188.57,188.63,91292800,5,188.09,187.915
20260115-12:10,20260115,12:10,188.63,188.88,188.63,188.8,93757800,5,188.318,187.997
20260115-12:15,20260115,12:15,188.88,189.09,188.88,189.09,97177360,5,188.596,188.132
20260115-12:20,20260115,12:20,189.16,189.16,188.9,189.01,99528320,5,188.806,188.253
20260115-12:25,20260115,12:25,189.11,189.11,188.63,188.63,101563000,5,188.832,188.343
20260115-12:30,20260115,12:30,188.7,188.7,188.54,188.54,103910420,5,188.814,188.452
20260115-12:35,20260115,12:35,188.43,188.74,188.4,188.74,105943100,5,188.802,188.56
20260115-12:40,20260115,12:40,188.7,188.71,188.63,188.63,107444660,5,188.71,188.653
20260115-12:45,20260115,12:45,188.61,188.61,188.37,188.44,108624560,5,188.596,188.701
20260115-12:50,20260115,12:50,188.37,188.45,188.3,188.34,109928700,5,188.538,188.685
20260115-12:55,20260115,12:55,188.37,188.4,188.32,188.36,110899760,5,188.502,188.65800000000002
