timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260120-09:30,20260120,09:30,181.66,181.81,181.58,181.58,4689520,5,186.544,187.189
20260120-09:35,20260120,09:35,181.48,181.48,181.22,181.26,6036180,5,185.216,186.53
20260120-09:40,20260120,09:40,181.24,181.24,180.95,181.24,6272960,5,183.922,185.87
20260120-09:45,20260120,09:45,182.1,182.1,180.87,181.65,13138140,5,182.686,185.25900000000001
20260120-09:50,20260120,09:50,182.09,182.09,180.68,180.87,19507380,5,181.32,184.564
20260120-09:55,20260120,09:55,180.48,180.48,179.9,180.28,27007360,5,181.06,183.802
20260120-10:00,20260120,10:00,180.67,180.74,180.12,180.15,31964340,5,180.838,183.02700000000002
20260120-10:05,20260120,10:05,179.94,180.5,179.94,180.46,37107220,5,180.68200000000002,182.302
20260120-10:10,20260120,10:10,180.28,180.37,179.75,179.99,42186180,5,180.35,181.518
20260120-10:15,20260120,10:15,179.95,180.02,179.76,180.02,46622820,5,180.18,180.75
20260120-10:20,20260120,10:20,180.16,180.57,180.16,180.46,50027200,5,180.216,180.638
20260120-10:25,20260120,10:25,180.28,180.28,180.07,180.24,53247080,5,180.234,180.536
20260120-10:30,20260120,10:30,180.06,180.07,179.76,179.76,56055640,5,180.094,180.388
20260120-10:35,20260120,10:35,179.7,180.44,179.7,180.32,58892540,5,180.16,180.255
20260120-10:40,20260120,10:40,180.24,180.84,180.24,180.84,61668020,5,180.324,180.252
20260120-10:45,20260120,10:45,180.79,181.2,180.79,181.2,64681380,5,180.472,180.344
20260120-10:50,20260120,10:50,181.32,181.51,181.27,181.32,67973860,5,180.688,180.461
20260120-10:55,20260120,10:55,181.2,181.67,181.2,181.61,70692260,5,181.058,180.576
20260120-11:00,20260120,11:00,181.44,181.44,180.93,180.93,73111320,5,181.18,180.67000000000002
20260120-11:05,20260120,11:05,180.8,180.8,180.54,180.54,75646040,5,181.12,180.722
20260120-11:10,20260120,11:10,180.59,180.59,180.35,180.35,77839360,5,180.95,180.711
20260120-11:15,20260120,11:15,180.6,181.01,180.6,181.01,80239680,5,180.888,180.788
20260120-11:20,20260120,11:20,181.02,181.12,181.02,181.07,82192520,5,180.78,180.91899999999998
20260120-11:25,20260120,11:25,180.96,181.12,180.9,180.93,83832660,5,180.78,180.98
20260120-11:30,20260120,11:30,180.95,180.96,180.68,180.68,85607520,5,180.808,180.964
20260120-11:35,20260120,11:35,180.68,180.68,180.48,180.49,87253140,5,180.836,180.893
20260120-11:40,20260120,11:40,180.11,180.21,179.9,180.21,90757600,5,180.67600000000002,180.782
20260120-11:45,20260120,11:45,180.32,180.32,180.04,180.25,93187020,5,180.512,180.64600000000002
20260120-11:50,20260120,11:50,180.37,180.37,180.06,180.09,95093480,5,180.344,180.562
20260120-11:55,20260120,11:55,180.17,180.17,179.68,179.75,97225700,5,180.15800000000002,180.483
20260120-12:00,20260120,12:00,179.71,179.8,179.67,179.8,99590360,5,180.02,180.428
20260120-12:05,20260120,12:05,179.87,180.12,179.63,179.66,101699820,5,179.91,180.293
20260120-12:10,20260120,12:10,179.68,180.12,179.68,180.12,103950360,5,179.88400000000001,180.198
20260120-12:15,20260120,12:15,180.07,180.07,179.96,180.02,105619020,5,179.87,180.107
20260120-12:20,20260120,12:20,180.04,180.04,179.65,179.65,107792440,5,179.85,180.00400000000002
20260120-12:25,20260120,12:25,179.79,179.79,179.74,179.76,110230880,5,179.842,179.931
20260120-12:30,20260120,12:30,179.82,179.9,179.69,179.69,111625360,5,179.848,179.879
20260120-12:35,20260120,12:35,179.74,179.9,179.62,179.9,113079740,5,179.804,179.844
20260120-12:40,20260120,12:40,179.98,180.17,179.98,180.01,115630300,5,179.802,179.836
20260120-12:45,20260120,12:45,180.02,180.02,179.64,179.76,117759240,5,179.82399999999998,179.837
20260120-12:50,20260120,12:50,179.79,179.9,179.66,179.9,119068060,5,179.852,179.847
20260120-12:55,20260120,12:55,179.69,179.69,179.52,179.52,120918620,5,179.818,179.833
20260120-13:00,20260120,13:00,179.49,179.52,179.37,179.37,123167320,5,179.712,179.758
20260120-13:05,20260120,13:05,179.49,179.54,179.35,179.49,124980620,5,179.608,179.705
20260120-13:10,20260120,13:10,179.57,179.82,179.57,179.73,126216840,5,179.602,179.713
20260120-13:15,20260120,13:15,179.8,180.01,179.8,180.01,127311120,5,179.624,179.738
20260120-13:20,20260120,13:20,179.93,179.93,179.83,179.93,128462420,5,179.706,179.762
20260120-13:25,20260120,13:25,179.96,180.04,179.83,179.83,129564740,5,179.798,179.755
20260120-13:30,20260120,13:30,179.93,179.93,179.74,179.74,130551540,5,179.848,179.728
20260120-13:35,20260120,13:35,179.76,179.76,179.65,179.66,131523660,5,179.834,179.71800000000002
20260120-13:40,20260120,13:40,179.7,179.79,179.6,179.6,132593940,5,179.752,179.688
20260120-13:45,20260120,13:45,179.52,179.52,179.24,179.24,134092740,5,179.614,179.66
20260120-13:50,20260120,13:50,179.32,179.32,179.18,179.24,136018780,5,179.496,179.647
20260120-13:55,20260120,13:55,179.1,179.34,179.1,179.24,138496180,5,179.39600000000002,179.622
20260120-14:00,20260120,14:00,179.26,179.35,179.21,179.35,140065380,5,179.334,179.584
20260120-14:05,20260120,14:05,179.34,179.46,179.15,179.19,141539680,5,179.252,179.502
20260120-14:10,20260120,14:10,179.24,179.7,179.24,179.63,142996380,5,179.33,179.472
20260120-14:15,20260120,14:15,179.75,179.88,179.75,179.85,144325620,5,179.452,179.474
20260120-14:20,20260120,14:20,179.84,179.87,179.78,179.85,145568740,5,179.57399999999998,179.485
20260120-14:25,20260120,14:25,179.79,179.79,179.55,179.55,146749480,5,179.614,179.474
20260120-14:30,20260120,14:30,179.54,179.54,179.35,179.35,147819740,5,179.646,179.449
20260120-14:35,20260120,14:35,179.39,179.44,179.39,179.4,148791480,5,179.6,179.465
20260120-14:40,20260120,14:40,179.43,179.43,179.24,179.24,149870400,5,179.478,179.465
20260120-14:45,20260120,14:45,179.43,179.43,179.16,179.16,151034400,5,179.34,179.457
20260120-14:50,20260120,14:50,179.19,179.45,179.19,179.45,152247160,5,179.32,179.46699999999998
20260120-14:55,20260120,14:55,179.48,179.54,179.43,179.43,153418100,5,179.336,179.49099999999999
20260120-15:00,20260120,15:00,179.37,179.48,179.37,179.46,154681720,5,179.348,179.474
20260120-15:05,20260120,15:05,179.44,179.61,179.4,179.56,155669280,5,179.412,179.445
20260120-15:10,20260120,15:10,179.57,179.57,179.45,179.5,156759800,5,179.48,179.41
