timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260413-09:30,20260413,09:30,185.98,185.98,185.87,185.87,1440140080227,5,188.382,188.90800000000002
20260413-09:35,20260413,09:35,185.96,186.06,185.96,186.02,3355109161509,5,187.756,188.586
20260413-09:40,20260413,09:40,185.87,185.97,185.78,185.78,2849168536307,5,187.098,188.217
20260413-09:45,20260413,09:45,186.04,186.3,185.91,186.3,7395321416885,5,186.578,187.903
20260413-09:50,20260413,09:50,186.42,186.42,186.24,186.36,11288615805671,5,186.066,187.58
20260413-09:55,20260413,09:55,186.29,186.8,186.28,186.28,11711060555287,5,186.148,187.26500000000001
20260413-10:00,20260413,10:00,186.24,186.85,186.07,186.85,14660249207606,5,186.314,187.035
20260413-10:05,20260413,10:05,186.76,187.18,186.76,187.07,16835342262727,5,186.572,186.835
20260413-10:10,20260413,10:10,187.57,187.8,187.5,187.8,23058226277274,5,186.872,186.725
20260413-10:15,20260413,10:15,188.03,188.23,188.03,188.07,20364505925667,5,187.214,186.64000000000001
20260413-10:20,20260413,10:20,188.13,188.19,187.72,187.72,22418325064478,5,187.502,186.825
20260413-10:25,20260413,10:25,187.97,187.97,187.83,187.91,29959113603110,5,187.714,187.014
20260413-10:30,20260413,10:30,187.87,187.89,187.67,187.89,31723389329516,5,187.878,187.225
20260413-10:35,20260413,10:35,188.06,188.25,188.06,188.12,27503122442263,5,187.942,187.407
20260413-10:40,20260413,10:40,188.18,188.39,188.18,188.34,28891253485593,5,187.996,187.605
20260413-10:45,20260413,10:45,188.35,188.42,188.15,188.42,36434600674669,5,188.136,187.819
20260413-10:50,20260413,10:50,188.55,188.57,188.29,188.53,37830318330640,5,188.26,187.987
20260413-10:55,20260413,10:55,188.59,188.65,188.4,188.62,24331557038539,5,188.406,188.142
20260413-11:00,20260413,11:00,188.9,189.01,188.9,188.9,41179346063544,5,188.562,188.252
20260413-11:05,20260413,11:05,189.0,189.31,189.0,189.31,42799985488620,5,188.756,188.376
20260413-11:10,20260413,11:10,189.24,189.51,189.21,189.51,44323813036525,5,188.974,188.555
20260413-11:15,20260413,11:15,189.32,189.32,189.05,189.09,46540193139220,5,189.086,188.673
20260413-11:20,20260413,11:20,189.0,189.21,189.0,189.21,48100978217837,5,189.204,188.805
20260413-11:25,20260413,11:25,189.38,189.51,189.38,189.46,50111260000362,5,189.316,188.939
20260413-11:30,20260413,11:30,189.48,189.48,189.4,189.4,42302863603024,5,189.334,189.04500000000002
20260413-11:35,20260413,11:35,189.35,189.51,189.29,189.29,52551406894080,5,189.29,189.132
20260413-11:40,20260413,11:40,189.15,189.21,188.92,188.92,44207324566933,5,189.256,189.171
20260413-11:45,20260413,11:45,188.53,188.6,188.5,188.59,45548841426586,5,189.132,189.168
20260413-11:50,20260413,11:50,188.54,188.79,188.39,188.79,57036696562148,5,188.998,189.157
20260413-11:55,20260413,11:55,188.6,188.65,188.37,188.37,37458925496097,5,188.792,189.063
20260413-12:00,20260413,12:00,188.27,188.46,188.27,188.38,59530539016033,5,188.60999999999999,188.95
20260413-12:05,20260413,12:05,188.44,188.51,188.29,188.31,60484159080222,5,188.488,188.872
20260413-12:10,20260413,12:10,188.16,188.27,188.05,188.26,61749083454839,5,188.422,188.777
20260413-12:15,20260413,12:15,188.29,188.29,188.0,188.05,62893640425096,5,188.274,188.636
20260413-12:20,20260413,12:20,188.05,188.28,188.03,188.28,64170781274326,5,188.256,188.524
20260413-12:25,20260413,12:25,188.25,188.35,188.1,188.14,53587830013482,5,188.208,188.409
20260413-12:30,20260413,12:30,188.1,188.22,188.03,188.22,66293393369532,5,188.19,188.339
20260413-12:35,20260413,12:35,188.17,188.36,188.17,188.36,67279697894595,5,188.21,188.316
20260413-12:40,20260413,12:40,188.44,188.53,188.24,188.53,68114129098050,5,188.306,188.29
20260413-12:45,20260413,12:45,188.37,188.37,188.04,188.14,44293435395540,5,188.278,188.267
20260413-12:50,20260413,12:50,188.22,188.23,188.16,188.16,70258649628263,5,188.282,188.245
20260413-12:55,20260413,12:55,188.15,188.23,188.01,188.22,71250299355353,5,188.282,188.236
20260413-13:00,20260413,13:00,188.21,188.38,188.18,188.24,72398924989762,5,188.258,188.234
20260413-13:05,20260413,13:05,188.21,188.4,188.13,188.13,73575512280212,5,188.178,188.242
20260413-13:10,20260413,13:10,188.19,188.32,188.17,188.32,74465386207928,5,188.214,188.246
20260413-13:15,20260413,13:15,188.4,188.53,188.39,188.43,75542765442119,5,188.268,188.275
20260413-13:20,20260413,13:20,188.47,188.47,188.19,188.19,76610160459979,5,188.262,188.272
20260413-13:25,20260413,13:25,188.25,188.32,188.25,188.32,77500607246680,5,188.278,188.268
20260413-13:30,20260413,13:30,188.26,188.46,188.26,188.46,78204555655383,5,188.344,188.261
20260413-13:35,20260413,13:35,188.37,188.37,188.29,188.29,78915442021851,5,188.338,188.276
20260413-13:40,20260413,13:40,188.26,188.31,188.13,188.13,65231779250196,5,188.278,188.273
20260413-13:45,20260413,13:45,188.18,188.32,188.1,188.1,50048171630090,5,188.26,188.261
20260413-13:50,20260413,13:50,188.1,188.21,188.04,188.21,65036150005301,5,188.238,188.258
20260413-13:55,20260413,13:55,188.19,188.35,188.19,188.28,81904299504711,5,188.202,188.273
20260413-14:00,20260413,14:00,188.18,188.22,188.16,188.22,82764307829345,5,188.188,188.263
20260413-14:05,20260413,14:05,188.15,188.18,188.07,188.18,38494077048778,5,188.198,188.238
20260413-14:10,20260413,14:10,188.18,188.28,188.18,188.18,84318984241689,5,188.214,188.237
20260413-14:15,20260413,14:15,188.1,188.23,188.1,188.23,85046217865344,5,188.218,188.228
20260413-14:20,20260413,14:20,188.21,188.21,188.15,188.15,39465497453017,5,188.192,188.197
20260413-14:25,20260413,14:25,188.19,188.19,188.11,188.11,70798444445022,5,188.17000000000002,188.179
20260413-14:30,20260413,14:30,188.05,188.12,188.05,188.06,87309158929610,5,188.14600000000002,188.172
20260413-14:35,20260413,14:35,188.12,188.12,188.06,188.06,87941557452052,5,188.122,188.168
20260413-14:40,20260413,14:40,188.04,188.12,188.03,188.03,88629733939133,5,188.082,188.15
20260413-14:45,20260413,14:45,188.0,188.06,188.0,188.06,89498125424904,5,188.064,188.12800000000001
20260413-14:50,20260413,14:50,188.11,188.18,188.11,188.15,90159959047752,5,188.072,188.121
20260413-14:55,20260413,14:55,188.21,188.22,188.11,188.22,90807574103761,5,188.104,188.125
20260413-15:00,20260413,15:00,188.22,188.39,188.22,188.28,91609766262927,5,188.148,188.135
20260413-15:05,20260413,15:05,188.25,188.51,188.25,188.51,92469977344925,5,188.244,188.163
20260413-15:10,20260413,15:10,188.57,188.67,188.56,188.56,76960484663487,5,188.344,188.204
20260413-15:15,20260413,15:15,188.54,188.68,188.54,188.68,94807146286615,5,188.45,188.261
20260413-15:20,20260413,15:20,188.67,188.67,188.59,188.66,95585855298889,5,188.538,188.321
20260413-15:25,20260413,15:25,188.65,188.65,188.56,188.56,96442031772309,5,188.594,188.371
20260413-15:30,20260413,15:30,188.65,188.84,188.63,188.84,97496901036611,5,188.66,188.452
20260413-15:35,20260413,15:35,188.78,188.78,188.74,188.74,98654881469149,5,188.696,188.52
20260413-15:40,20260413,15:40,188.74,188.75,188.68,188.68,99604668499206,5,188.696,188.573
20260413-15:45,20260413,15:45,188.61,188.97,188.61,188.97,82402027601811,5,188.758,188.648
20260413-15:50,20260413,15:50,188.84,188.87,188.68,188.69,101931842951399,5,188.784,188.689
20260413-15:55,20260413,15:55,188.63,188.65,188.57,188.65,102958761511919,5,188.746,188.703
20260413-16:00,20260413,16:00,188.68,188.68,188.68,188.68,103732685636426,1,188.734,188.715
