timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260305-09:30,20260305,09:30,181.5,181.53,181.36,181.36,2550234,5,182.672,182.987
20260305-09:35,20260305,09:35,181.44,181.55,181.41,181.41,3251849,5,182.342,182.778
20260305-09:40,20260305,09:40,181.47,181.65,181.04,181.13,3359247,5,181.992,182.535
20260305-09:45,20260305,09:45,181.25,181.74,181.11,181.74,7047007,5,181.74,182.369
20260305-09:50,20260305,09:50,181.55,181.95,181.55,181.69,11345648,5,181.466,182.217
20260305-09:55,20260305,09:55,181.49,181.49,181.1,181.4,15137147,5,181.474,182.073
20260305-10:00,20260305,10:00,181.05,182.32,181.05,182.32,18487960,5,181.656,181.999
20260305-10:05,20260305,10:05,181.83,182.31,181.83,182.12,21895514,5,181.854,181.923
20260305-10:10,20260305,10:10,182.19,182.5,182.12,182.5,24054213,5,182.006,181.873
20260305-10:15,20260305,10:15,182.57,182.7,182.3,182.3,26574752,5,182.12800000000001,181.797
20260305-10:20,20260305,10:20,182.1,182.15,181.87,181.96,28601705,5,182.24,181.857
20260305-10:25,20260305,10:25,182.13,182.54,182.13,182.44,30953130,5,182.264,181.96
20260305-10:30,20260305,10:30,182.51,182.62,182.3,182.52,33433595,5,182.344,182.099
20260305-10:35,20260305,10:35,182.49,182.49,182.08,182.2,35557675,5,182.284,182.145
20260305-10:40,20260305,10:40,181.93,181.94,181.57,181.57,37713238,5,182.138,182.133
20260305-10:45,20260305,10:45,181.65,181.65,180.94,181.62,40366557,5,182.07,182.155
20260305-10:50,20260305,10:50,181.5,182.09,181.5,182.09,42992471,5,182.0,182.132
20260305-10:55,20260305,10:55,182.23,182.65,182.23,182.47,45474011,5,181.99,182.167
20260305-11:00,20260305,11:00,182.58,183.02,182.42,182.91,48002171,5,182.132,182.208
20260305-11:05,20260305,11:05,182.97,183.76,182.97,183.76,50778588,5,182.57,182.35399999999998
20260305-11:10,20260305,11:10,183.54,183.9,183.45,183.9,53363719,5,183.026,182.548
20260305-11:15,20260305,11:15,183.93,184.0,183.71,183.84,55675754,5,183.376,182.688
20260305-11:20,20260305,11:20,183.75,183.75,183.34,183.47,57930861,5,183.576,182.783
20260305-11:25,20260305,11:25,183.29,183.59,183.06,183.59,60028256,5,183.712,182.922
20260305-11:30,20260305,11:30,183.45,183.45,183.19,183.19,61954315,5,183.598,183.084
20260305-11:35,20260305,11:35,183.12,183.31,182.95,182.95,63657963,5,183.408,183.21699999999998
20260305-11:40,20260305,11:40,183.24,183.31,182.81,182.81,65288610,5,183.202,183.289
20260305-11:45,20260305,11:45,182.88,183.53,182.88,183.51,66812292,5,183.21,183.393
20260305-11:50,20260305,11:50,183.33,183.37,183.08,183.37,68675882,5,183.166,183.439
20260305-11:55,20260305,11:55,183.27,183.32,183.02,183.09,70068016,5,183.146,183.372
20260305-12:00,20260305,12:00,183.14,183.32,183.14,183.14,71112720,5,183.184,183.296
20260305-12:05,20260305,12:05,182.98,183.19,182.93,183.06,72025003,5,183.234,183.218
20260305-12:10,20260305,12:10,183.21,183.29,183.19,183.29,73034566,5,183.19,183.2
20260305-12:15,20260305,12:15,182.97,183.41,182.97,183.41,74243439,5,183.198,183.182
20260305-12:20,20260305,12:20,183.62,183.8,183.32,183.32,75522928,5,183.244,183.195
20260305-12:25,20260305,12:25,182.96,182.96,182.81,182.81,76877657,5,183.178,183.18099999999998
20260305-12:30,20260305,12:30,182.69,182.69,182.09,182.09,78568716,5,182.984,183.109
20260305-12:35,20260305,12:35,182.0,182.02,181.88,181.96,80236464,5,182.718,182.954
20260305-12:40,20260305,12:40,182.05,182.06,181.6,181.6,81492382,5,182.356,182.777
20260305-12:45,20260305,12:45,181.15,181.15,180.0,180.03,86555038,5,181.698,182.471
20260305-12:50,20260305,12:50,180.16,180.2,179.77,179.77,91551761,5,181.09,182.13400000000001
20260305-12:55,20260305,12:55,179.63,179.63,179.27,179.27,94853328,5,180.526,181.755
20260305-13:00,20260305,13:00,179.41,179.41,178.59,178.59,98216068,5,179.852,181.285
20260305-13:05,20260305,13:05,178.25,178.75,178.13,178.26,102436598,5,179.184,180.77
20260305-13:10,20260305,13:10,178.34,178.57,178.21,178.57,105668539,5,178.892,180.29500000000002
20260305-13:15,20260305,13:15,178.79,179.07,178.74,179.07,108523668,5,178.752,179.921
