timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260330-09:30,20260330,09:30,169.17,169.21,169.14,169.14,4110579894985,5,167.77,167.639
20260330-09:35,20260330,09:35,169.14,169.33,169.14,169.33,5220990893419,5,168.14600000000002,167.826
20260330-09:40,20260330,09:40,169.03,169.07,168.85,168.97,4387692089206,5,168.466,167.977
20260330-09:45,20260330,09:45,168.5,169.39,168.15,168.58,10238985454883,5,168.684,168.106
20260330-09:50,20260330,09:50,168.28,168.28,167.38,167.59,14407583009251,5,168.722,168.098
20260330-09:55,20260330,09:55,167.74,167.74,166.96,167.61,14603719863963,5,168.416,168.09300000000002
20260330-10:00,20260330,10:00,167.88,167.88,167.56,167.65,13889395909541,5,168.08,168.113
20260330-10:05,20260330,10:05,167.63,167.63,167.32,167.32,19841654815371,5,167.75,168.108
20260330-10:10,20260330,10:10,167.06,167.06,166.34,166.34,22490306581619,5,167.302,167.993
20260330-10:15,20260330,10:15,166.6,166.63,166.39,166.63,25234520336131,5,167.11,167.916
20260330-10:20,20260330,10:20,166.76,166.84,166.59,166.84,33208356574950,5,166.956,167.686
20260330-10:25,20260330,10:25,167.17,167.94,167.17,167.94,29595459029871,5,167.014,167.547
20260330-10:30,20260330,10:30,168.06,168.06,167.75,167.78,38844450864020,5,167.106,167.428
20260330-10:35,20260330,10:35,167.71,167.93,167.51,167.51,33399012851896,5,167.34,167.321
20260330-10:40,20260330,10:40,167.4,167.4,166.89,166.89,42867653555037,5,167.392,167.251
20260330-10:45,20260330,10:45,166.91,166.97,166.78,166.9,45171056016661,5,167.404,167.18
20260330-10:50,20260330,10:50,166.99,166.99,166.66,166.96,47341811889674,5,167.208,167.111
20260330-10:55,20260330,10:55,167.06,167.09,166.57,166.57,49389161281611,5,166.966,167.036
20260330-11:00,20260330,11:00,166.6,167.37,166.6,167.37,52234703470587,5,166.938,167.139
20260330-11:05,20260330,11:05,167.44,167.44,167.31,167.39,54642167037806,5,167.038,167.215
20260330-11:10,20260330,11:10,167.5,167.9,167.46,167.9,56261322508244,5,167.238,167.321
20260330-11:15,20260330,11:15,168.08,168.13,167.96,167.96,58434945815833,5,167.438,167.323
20260330-11:20,20260330,11:20,168.1,168.1,167.43,167.46,60664894465958,5,167.616,167.291
