timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260109-09:30,20260109,09:30,185.74,185.77,185.41,185.41,2121760,5,185.168,184.995
20260109-09:35,20260109,09:35,185.52,185.52,185.2,185.38,2795300,5,185.21,185.064
20260109-09:40,20260109,09:40,185.44,185.59,185.05,185.05,2945020,5,185.19,185.111
20260109-09:45,20260109,09:45,185.04,185.04,183.91,184.54,6149900,5,185.046,185.067
20260109-09:50,20260109,09:50,184.04,185.31,184.04,185.31,9646920,5,185.138,185.108
20260109-09:55,20260109,09:55,185.63,185.65,185.46,185.46,12990980,5,185.148,185.158
20260109-10:00,20260109,10:00,185.08,185.16,184.4,184.4,15640220,5,184.952,185.081
20260109-10:05,20260109,10:05,184.67,185.09,184.51,185.09,17894300,5,184.96,185.075
20260109-10:10,20260109,10:10,184.97,184.97,184.57,184.79,19873320,5,185.01,185.028
20260109-10:15,20260109,10:15,184.79,184.8,184.42,184.77,21853180,5,184.90200000000002,185.02
20260109-10:20,20260109,10:20,184.51,184.65,184.11,184.11,23705820,5,184.632,184.89000000000001
20260109-10:25,20260109,10:25,183.83,184.76,183.82,184.76,26914980,5,184.704,184.828
20260109-10:30,20260109,10:30,184.9,184.95,184.49,184.49,29344480,5,184.584,184.772
20260109-10:35,20260109,10:35,184.57,184.61,184.26,184.53,31268640,5,184.532,184.77100000000002
20260109-10:40,20260109,10:40,184.37,185.07,184.37,185.07,33076320,5,184.592,184.747
20260109-10:45,20260109,10:45,184.97,185.59,184.97,185.39,35462680,5,184.84799999999998,184.74
20260109-10:50,20260109,10:50,185.28,185.28,185.1,185.1,37508760,5,184.916,184.81
20260109-10:55,20260109,10:55,185.12,185.12,184.64,184.64,39172080,5,184.946,184.765
20260109-11:00,20260109,11:00,184.55,184.75,184.5,184.55,41144260,5,184.95,184.74099999999999
20260109-11:05,20260109,11:05,184.54,184.77,184.54,184.66,42480260,5,184.868,184.73
20260109-11:10,20260109,11:10,184.63,184.85,184.57,184.72,43979040,5,184.734,184.791
20260109-11:15,20260109,11:15,184.88,185.29,184.88,185.15,45558340,5,184.744,184.82999999999998
20260109-11:20,20260109,11:20,185.04,185.33,185.04,185.33,47135200,5,184.882,184.914
20260109-11:25,20260109,11:25,185.54,185.54,185.21,185.32,48678860,5,185.036,184.993
20260109-11:30,20260109,11:30,185.3,185.3,185.08,185.08,49909400,5,185.12,184.994
20260109-11:35,20260109,11:35,185.18,185.22,185.17,185.18,51032400,5,185.21200000000002,184.973
20260109-11:40,20260109,11:40,185.23,185.46,185.23,185.39,52324600,5,185.26,185.002
20260109-11:45,20260109,11:45,185.31,185.51,185.31,185.45,53882900,5,185.284,185.083
20260109-11:50,20260109,11:50,185.45,185.45,185.14,185.14,55169640,5,185.248,185.142
20260109-11:55,20260109,11:55,185.23,185.28,185.19,185.25,56251840,5,185.28199999999998,185.201
20260109-12:00,20260109,12:00,185.24,185.35,185.23,185.35,57413060,5,185.316,185.264
20260109-12:05,20260109,12:05,185.29,185.46,185.29,185.31,58424420,5,185.29999999999998,185.28
20260109-12:10,20260109,12:10,185.29,185.33,185.21,185.33,59374680,5,185.276,185.28
20260109-12:15,20260109,12:15,185.35,185.43,185.29,185.43,60289200,5,185.334,185.291
20260109-12:20,20260109,12:20,185.42,185.44,185.27,185.27,61205060,5,185.338,185.31
20260109-12:25,20260109,12:25,185.3,185.3,185.12,185.12,61985960,5,185.292,185.304
20260109-12:30,20260109,12:30,185.07,185.07,184.88,184.89,63028480,5,185.208,185.254
20260109-12:35,20260109,12:35,184.78,184.99,184.76,184.99,64395800,5,185.14000000000001,185.208
20260109-12:40,20260109,12:40,185.07,185.07,185.01,185.06,65545920,5,185.066,185.2
20260109-12:45,20260109,12:45,184.95,184.95,184.84,184.9,66460700,5,184.992,185.165
20260109-12:50,20260109,12:50,184.89,184.91,184.73,184.91,67516440,5,184.95,185.121
20260109-12:55,20260109,12:55,185.0,185.05,184.92,185.05,68767340,5,184.982,185.095
20260109-13:00,20260109,13:00,185.07,185.13,185.02,185.11,69780040,5,185.006,185.073
20260109-13:05,20260109,13:05,185.02,185.05,184.9,184.9,70736140,5,184.97400000000002,185.02
20260109-13:10,20260109,13:10,184.91,185.12,184.91,185.11,71549260,5,185.01600000000002,185.00400000000002
20260109-13:15,20260109,13:15,185.05,185.05,184.88,185.04,72436600,5,185.042,184.996
20260109-13:20,20260109,13:20,185.02,185.23,184.86,184.86,73440000,5,185.00400000000002,184.993
20260109-13:25,20260109,13:25,184.8,184.98,184.8,184.9,74511340,5,184.96200000000002,184.984
20260109-13:30,20260109,13:30,184.87,184.94,184.87,184.92,75215680,5,184.966,184.97
20260109-13:35,20260109,13:35,184.96,185.12,184.96,185.12,75856540,5,184.968,184.99200000000002
20260109-13:40,20260109,13:40,185.03,185.04,184.98,185.04,76591700,5,184.968,185.005
20260109-13:45,20260109,13:45,185.18,185.2,185.12,185.12,77459660,5,185.02,185.012
20260109-13:50,20260109,13:50,185.12,185.35,185.12,185.34,78336280,5,185.108,185.035
20260109-13:55,20260109,13:55,185.29,185.34,185.2,185.2,79223260,5,185.164,185.065
20260109-14:00,20260109,14:00,185.15,185.2,185.13,185.2,80062320,5,185.18,185.074
20260109-14:05,20260109,14:05,185.2,185.32,185.2,185.32,80754860,5,185.236,185.102
20260109-14:10,20260109,14:10,185.33,185.38,185.3,185.31,81626740,5,185.274,185.147
20260109-14:15,20260109,14:15,185.36,185.54,185.29,185.54,82648440,5,185.314,185.21099999999998
20260109-14:20,20260109,14:20,185.63,185.98,185.63,185.98,84776340,5,185.47,185.317
20260109-14:25,20260109,14:25,186.14,186.24,185.87,185.87,87407460,5,185.60399999999998,185.392
20260109-14:30,20260109,14:30,185.85,186.02,185.85,185.92,89106720,5,185.724,185.48
20260109-14:35,20260109,14:35,185.98,186.07,185.89,185.93,90319600,5,185.84799999999998,185.561
20260109-14:40,20260109,14:40,185.88,185.92,185.87,185.9,91233700,5,185.92,185.617
20260109-14:45,20260109,14:45,185.88,186.04,185.88,185.88,92278400,5,185.9,185.685
20260109-14:50,20260109,14:50,185.85,186.02,185.85,186.02,93313880,5,185.93,185.767
20260109-14:55,20260109,14:55,186.03,186.03,185.85,185.91,94182100,5,185.928,185.826
20260109-15:00,20260109,15:00,185.92,185.96,185.9,185.94,94798240,5,185.93,185.889
20260109-15:05,20260109,15:05,185.76,185.78,185.67,185.67,95621240,5,185.884,185.902
20260109-15:10,20260109,15:10,185.61,185.71,185.6,185.67,96606260,5,185.84199999999998,185.871
20260109-15:15,20260109,15:15,185.54,185.99,185.54,185.99,97797080,5,185.83599999999998,185.883
20260109-15:20,20260109,15:20,185.88,185.96,185.87,185.87,99326740,5,185.828,185.878
20260109-15:25,20260109,15:25,185.84,185.85,185.82,185.82,100138700,5,185.804,185.867
20260109-15:30,20260109,15:30,185.82,185.93,185.82,185.91,100877320,5,185.852,185.868
20260109-15:35,20260109,15:35,185.84,185.92,185.79,185.79,101786280,5,185.876,185.859
20260109-15:40,20260109,15:40,185.84,185.84,185.64,185.64,102775220,5,185.80599999999998,185.821
20260109-15:45,20260109,15:45,185.55,185.59,185.46,185.59,103909120,5,185.75,185.789
20260109-15:50,20260109,15:50,185.59,185.59,185.29,185.29,104967360,5,185.644,185.724
20260109-15:55,20260109,15:55,185.36,185.36,185.21,185.32,106165100,5,185.52599999999998,185.689
