timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260309-09:30,20260309,09:30,176.87,176.87,176.57,176.57,3185128,5,177.37,177.954
20260309-09:35,20260309,09:35,176.55,176.62,176.54,176.62,4060776,5,177.246,177.64000000000001
20260309-09:40,20260309,09:40,176.4,176.68,176.15,176.68,4225150,5,177.094,177.442
20260309-09:45,20260309,09:45,177.02,178.0,177.02,177.95,8388391,5,177.118,177.325
20260309-09:50,20260309,09:50,177.52,177.52,176.46,176.48,12351755,5,176.85999999999999,177.171
20260309-09:55,20260309,09:55,176.36,176.36,175.87,175.96,16131858,5,176.738,177.054
20260309-10:00,20260309,10:00,176.18,176.43,176.18,176.43,19605178,5,176.7,176.973
20260309-10:05,20260309,10:05,176.12,176.63,176.12,176.29,22092570,5,176.62199999999999,176.858
20260309-10:10,20260309,10:10,176.06,177.2,176.06,177.2,25110858,5,176.472,176.795
20260309-10:15,20260309,10:15,177.24,177.84,177.09,177.84,28207078,5,176.744,176.802
20260309-10:20,20260309,10:20,177.84,177.84,176.89,176.89,31574066,5,176.93,176.834
20260309-10:25,20260309,10:25,176.72,176.75,176.35,176.75,33828052,5,176.994,176.847
20260309-10:30,20260309,10:30,176.95,177.74,176.95,177.74,36186403,5,177.284,176.953
20260309-10:35,20260309,10:35,177.78,178.12,177.57,178.12,38610080,5,177.468,176.97
20260309-10:40,20260309,10:40,178.32,178.4,177.97,177.97,41767541,5,177.494,177.119
20260309-10:45,20260309,10:45,178.27,178.32,178.08,178.29,44209038,5,177.774,177.352
20260309-10:50,20260309,10:50,178.13,178.84,178.13,178.84,46303493,5,178.192,177.593
20260309-10:55,20260309,10:55,178.68,178.99,178.68,178.9,48531996,5,178.424,177.85399999999998
20260309-11:00,20260309,11:00,179.0,179.24,179.0,179.16,50401182,5,178.632,178.05
20260309-11:05,20260309,11:05,179.23,179.27,179.06,179.06,52311347,5,178.85,178.172
20260309-11:10,20260309,11:10,178.82,179.07,178.8,179.03,54072151,5,178.998,178.386
20260309-11:15,20260309,11:15,178.94,179.02,178.93,178.96,55873571,5,179.022,178.607
20260309-11:20,20260309,11:20,178.84,179.17,178.84,178.92,57225508,5,179.026,178.725
20260309-11:25,20260309,11:25,179.0,179.35,179.0,179.26,58577938,5,179.046,178.839
20260309-11:30,20260309,11:30,179.18,179.3,178.71,178.71,60067458,5,178.976,178.913
20260309-11:35,20260309,11:35,178.81,179.09,178.81,178.97,61466442,5,178.964,178.981
20260309-11:40,20260309,11:40,179.13,179.19,179.11,179.12,62535974,5,178.996,179.00900000000001
20260309-11:45,20260309,11:45,179.08,179.17,179.08,179.17,63727899,5,179.046,179.036
20260309-11:50,20260309,11:50,179.09,179.09,178.92,179.01,65290824,5,178.996,179.021
20260309-11:55,20260309,11:55,179.12,179.15,178.91,178.91,66439382,5,179.036,179.006
20260309-12:00,20260309,12:00,178.85,179.36,178.85,179.36,67657027,5,179.114,179.039
20260309-12:05,20260309,12:05,179.3,179.93,179.3,179.93,69465378,5,179.276,179.136
20260309-12:10,20260309,12:10,179.91,180.06,179.82,179.82,71645868,5,179.406,179.226
20260309-12:15,20260309,12:15,179.72,179.86,179.61,179.86,73274243,5,179.576,179.286
20260309-12:20,20260309,12:20,179.76,179.84,179.68,179.82,74479992,5,179.758,179.397
20260309-12:25,20260309,12:25,179.72,179.72,179.57,179.64,75448715,5,179.814,179.464
20260309-12:30,20260309,12:30,179.62,179.85,179.62,179.79,76304188,5,179.786,179.531
20260309-12:35,20260309,12:35,179.86,180.02,179.76,180.02,77268360,5,179.826,179.61599999999999
20260309-12:40,20260309,12:40,180.03,180.53,180.03,180.53,78810768,5,179.96,179.768
20260309-12:45,20260309,12:45,180.49,180.49,180.12,180.26,80563706,5,180.048,179.903
20260309-12:50,20260309,12:50,180.46,180.79,180.46,180.69,82127902,5,180.258,180.036
20260309-12:55,20260309,12:55,180.69,180.69,180.62,180.62,83655541,5,180.424,180.105
20260309-13:00,20260309,13:00,180.58,180.66,180.53,180.53,84878258,5,180.526,180.176
20260309-13:05,20260309,13:05,180.4,180.41,180.29,180.29,85950465,5,180.478,180.219
20260309-13:10,20260309,13:10,180.24,180.28,180.06,180.12,87824726,5,180.45,180.249
20260309-13:15,20260309,13:15,180.06,180.09,179.92,179.92,89416829,5,180.296,180.277
20260309-13:20,20260309,13:20,179.88,179.88,179.66,179.84,90557825,5,180.14,180.282
20260309-13:25,20260309,13:25,179.92,179.93,179.84,179.84,91903967,5,180.002,180.264
20260309-13:30,20260309,13:30,179.9,179.9,179.67,179.67,92734790,5,179.878,180.178
20260309-13:35,20260309,13:35,179.64,179.64,179.26,179.26,94020262,5,179.706,180.078
20260309-13:40,20260309,13:40,179.25,179.41,179.25,179.25,95225993,5,179.572,179.934
20260309-13:45,20260309,13:45,179.38,179.62,179.38,179.62,96347467,5,179.528,179.834
20260309-13:50,20260309,13:50,179.41,179.46,179.24,179.28,97303290,5,179.416,179.709
20260309-13:55,20260309,13:55,179.29,179.29,179.1,179.18,98579429,5,179.318,179.598
20260309-14:00,20260309,14:00,179.21,179.49,179.21,179.49,99495223,5,179.364,179.535
20260309-14:05,20260309,14:05,179.47,179.59,179.4,179.59,100408277,5,179.43200000000002,179.502
20260309-14:10,20260309,14:10,179.58,179.6,179.44,179.6,101212482,5,179.428,179.478
20260309-14:15,20260309,14:15,179.66,179.89,179.66,179.85,102303223,5,179.542,179.47899999999998
20260309-14:20,20260309,14:20,179.75,179.91,179.74,179.82,104484513,5,179.67,179.494
20260309-14:25,20260309,14:25,179.85,179.94,179.75,179.94,105382397,5,179.76,179.562
20260309-14:30,20260309,14:30,179.95,180.04,179.93,179.99,106263239,5,179.84,179.636
20260309-14:35,20260309,14:35,179.99,180.1,179.93,180.1,107391161,5,179.94,179.684
20260309-14:40,20260309,14:40,180.12,180.12,179.94,179.94,109198923,5,179.958,179.75
20260309-14:45,20260309,14:45,179.87,180.1,179.84,180.1,109954061,5,180.014,179.84199999999998
20260309-14:50,20260309,14:50,180.25,180.4,180.25,180.25,112380897,5,180.076,179.918
20260309-14:55,20260309,14:55,180.33,180.34,180.27,180.32,113456055,5,180.142,179.99099999999999
20260309-15:00,20260309,15:00,180.25,180.4,180.25,180.4,114380692,5,180.202,180.071
20260309-15:05,20260309,15:05,180.28,180.28,179.97,179.97,115240095,5,180.208,180.083
