timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260210-09:30,20260210,09:30,191.65,191.89,191.51,191.89,2332960,5,190.26,190.389
20260210-09:35,20260210,09:35,191.8,191.8,191.71,191.71,3040180,5,190.672,190.465
20260210-09:40,20260210,09:40,191.65,191.75,191.51,191.53,3131040,5,191.006,190.54500000000002
20260210-09:45,20260210,09:45,191.44,192.12,190.92,190.92,7515420,5,191.216,190.583
20260210-09:50,20260210,09:50,190.82,191.19,189.98,190.27,12194980,5,191.264,190.574
20260210-09:55,20260210,09:55,190.13,190.13,189.32,189.6,16065480,5,190.806,190.53300000000002
20260210-10:00,20260210,10:00,189.34,189.34,188.65,188.65,19248400,5,190.194,190.433
20260210-10:05,20260210,10:05,188.64,189.39,188.64,189.39,22542775,4,189.766,190.386
20260210-10:10,20260210,10:10,189.4,189.85,189.4,189.85,26000740,5,189.552,190.384
20260210-10:15,20260210,10:15,189.29,189.29,188.82,188.82,29062620,5,189.262,190.263
20260210-10:20,20260210,10:20,188.83,189.21,188.83,188.96,31569520,5,189.134,189.97
20260210-10:25,20260210,10:25,189.05,189.05,188.55,188.55,33425220,5,189.114,189.654
20260210-10:30,20260210,10:30,188.55,189.0,188.21,189.0,36054840,5,189.036,189.401
20260210-10:35,20260210,10:35,189.21,189.25,189.13,189.21,38430740,5,188.90800000000002,189.23
20260210-10:40,20260210,10:40,188.76,189.15,188.76,189.13,40324280,5,188.97,189.11599999999999
20260210-10:45,20260210,10:45,189.17,189.24,188.9,188.9,41739720,5,188.958,189.046
20260210-10:50,20260210,10:50,188.98,189.13,188.93,189.05,43495280,5,189.058,189.086
20260210-10:55,20260210,10:55,189.0,189.32,188.98,189.32,44860120,5,189.122,189.079
20260210-11:00,20260210,11:00,189.35,189.82,189.35,189.69,46669220,5,189.218,189.063
20260210-11:05,20260210,11:05,189.69,189.87,189.69,189.87,48618500,5,189.366,189.168
20260210-11:10,20260210,11:10,189.95,190.2,189.33,190.2,50247820,5,189.626,189.292
20260210-11:15,20260210,11:15,190.05,190.23,190.03,190.03,52502420,5,189.822,189.44
20260210-11:20,20260210,11:20,190.14,190.14,189.82,189.86,53840260,5,189.93,189.526
20260210-11:25,20260210,11:25,189.62,189.98,189.62,189.78,55067760,5,189.948,189.583
20260210-11:30,20260210,11:30,189.8,189.9,189.49,189.9,57173760,5,189.954,189.66
20260210-11:35,20260210,11:35,189.86,189.86,189.28,189.64,59035480,5,189.842,189.734
20260210-11:40,20260210,11:40,189.56,189.59,189.15,189.33,60209800,5,189.702,189.762
20260210-11:45,20260210,11:45,189.12,189.12,189.01,189.01,63230880,5,189.532,189.731
20260210-11:50,20260210,11:50,189.04,189.3,189.01,189.3,65458740,5,189.436,189.692
