timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260108-09:30,20260108,09:30,189.45,189.45,189.31,189.43,2145800,5,189.058,189.079
20260108-09:35,20260108,09:35,189.35,189.35,189.29,189.35,2765620,5,189.138,189.097
20260108-09:40,20260108,09:40,189.25,189.49,189.01,189.01,2853640,5,189.11,189.065
20260108-09:45,20260108,09:45,189.11,189.11,188.61,188.72,5686140,5,189.088,189.043
20260108-09:50,20260108,09:50,188.21,188.34,187.89,187.89,9785960,5,188.88,188.919
20260108-09:55,20260108,09:55,188.13,188.13,187.06,187.06,13058140,5,188.406,188.732
20260108-10:00,20260108,10:00,187.04,187.38,186.82,186.82,16877060,5,187.9,188.519
20260108-10:05,20260108,10:05,186.76,186.76,185.87,185.87,21472220,5,187.272,188.191
20260108-10:10,20260108,10:10,186.12,186.18,185.37,185.37,25581220,5,186.602,187.845
20260108-10:15,20260108,10:15,185.05,185.36,184.88,185.36,30803700,5,186.096,187.488
20260108-10:20,20260108,10:20,185.56,185.99,185.56,185.99,34716380,5,185.882,187.144
20260108-10:25,20260108,10:25,186.07,186.13,185.81,186.13,37727540,5,185.744,186.822
20260108-10:30,20260108,10:30,186.18,186.18,185.89,186.12,40161620,5,185.794,186.53300000000002
20260108-10:35,20260108,10:35,185.96,185.96,185.43,185.58,42585560,5,185.836,186.219
20260108-10:40,20260108,10:40,185.74,186.15,185.74,186.15,44931820,5,185.994,186.04500000000002
20260108-10:45,20260108,10:45,186.09,186.76,186.09,186.52,47665700,5,186.1,185.991
20260108-10:50,20260108,10:50,186.43,186.43,185.67,185.74,50892300,5,186.02200000000002,185.883
20260108-10:55,20260108,10:55,186.29,186.89,186.29,186.89,53962120,5,186.17600000000002,185.985
20260108-11:00,20260108,11:00,186.87,186.87,186.24,186.24,56691120,5,186.308,186.072
20260108-11:05,20260108,11:05,185.98,185.98,185.66,185.68,59542800,5,186.214,186.104
20260108-11:10,20260108,11:10,185.4,185.48,185.12,185.48,62048320,5,186.006,186.053
20260108-11:15,20260108,11:15,185.46,185.63,185.18,185.63,64630540,5,185.984,186.00300000000001
20260108-11:20,20260108,11:20,185.74,185.74,185.32,185.32,66311000,5,185.67,185.923
20260108-11:25,20260108,11:25,185.41,185.41,185.0,185.0,68419340,5,185.422,185.865
20260108-11:30,20260108,11:30,184.87,185.25,184.87,185.25,70900160,5,185.33599999999998,185.775
20260108-11:35,20260108,11:35,185.23,185.46,185.04,185.04,72811320,5,185.248,185.627
20260108-11:40,20260108,11:40,184.93,185.12,184.75,184.88,74967180,5,185.09799999999998,185.541
20260108-11:45,20260108,11:45,184.88,185.01,184.88,185.01,77103200,5,185.036,185.353
20260108-11:50,20260108,11:50,184.87,185.04,184.57,185.04,79115960,5,185.04399999999998,185.233
20260108-11:55,20260108,11:55,184.87,185.02,184.87,185.02,80851380,5,184.998,185.167
20260108-12:00,20260108,12:00,185.07,185.36,185.07,185.35,82266500,5,185.06,185.154
20260108-12:05,20260108,12:05,185.22,185.24,184.78,184.78,83546720,5,185.04,185.069
20260108-12:10,20260108,12:10,184.92,184.92,184.79,184.79,84919820,5,184.996,185.016
