timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260223-09:30,20260223,09:30,190.95,190.95,190.77,190.8,2602320,5,189.894,189.761
20260223-09:35,20260223,09:35,190.79,190.79,190.56,190.56,3333680,5,190.118,189.86
20260223-09:40,20260223,09:40,190.53,191.5,190.53,191.5,3515020,5,190.508,190.03900000000002
20260223-09:45,20260223,09:45,191.43,193.59,191.43,193.59,10531120,5,191.266,190.415
20260223-09:50,20260223,09:50,193.08,193.27,192.66,193.27,17668260,5,191.94400000000002,190.782
20260223-09:55,20260223,09:55,193.28,193.28,192.24,192.8,21754360,5,192.344,191.119
20260223-10:00,20260223,10:00,192.34,192.68,192.21,192.67,25475420,5,192.766,191.442
20260223-10:05,20260223,10:05,192.54,193.34,192.54,193.34,28681940,5,193.13400000000001,191.821
20260223-10:10,20260223,10:10,192.98,193.3,192.77,193.09,31905740,5,193.034,192.15
20260223-10:15,20260223,10:15,193.11,193.26,192.9,192.9,34941880,5,192.96,192.452
20260223-10:20,20260223,10:20,192.46,192.46,192.06,192.06,38370840,5,192.812,192.578
20260223-10:25,20260223,10:25,191.72,192.13,191.29,191.32,41924580,5,192.542,192.654
20260223-10:30,20260223,10:30,191.49,191.49,191.03,191.31,45238500,5,192.136,192.635
20260223-10:35,20260223,10:35,191.39,191.6,191.39,191.44,47955640,5,191.806,192.42000000000002
20260223-10:40,20260223,10:40,191.75,191.75,191.26,191.34,50090220,5,191.494,192.227
20260223-10:45,20260223,10:45,191.33,191.35,191.15,191.19,51831900,5,191.32,192.066
20260223-10:50,20260223,10:50,190.93,191.26,190.84,191.26,54539520,5,191.308,191.925
20260223-10:55,20260223,10:55,191.26,191.33,191.12,191.33,56210220,5,191.312,191.724
20260223-11:00,20260223,11:00,191.24,191.44,191.07,191.44,57813280,5,191.312,191.559
20260223-11:05,20260223,11:05,191.3,191.4,190.77,190.85,59594740,5,191.214,191.35399999999998
20260223-11:10,20260223,11:10,190.68,190.68,190.4,190.4,61905700,5,191.056,191.188
20260223-11:15,20260223,11:15,190.22,190.22,189.9,189.9,64588580,5,190.784,191.046
20260223-11:20,20260223,11:20,189.87,189.96,189.62,189.71,67104860,5,190.46,190.886
20260223-11:25,20260223,11:25,189.94,190.12,189.87,190.07,69235440,5,190.186,190.749
20260223-11:30,20260223,11:30,189.98,189.98,189.76,189.98,71167620,5,190.012,190.613
20260223-11:35,20260223,11:35,190.11,190.24,190.01,190.06,73066240,5,189.944,190.5
20260223-11:40,20260223,11:40,189.96,190.48,189.96,190.48,74859380,5,190.06,190.422
20260223-11:45,20260223,11:45,190.5,190.7,190.5,190.7,76822780,5,190.25799999999998,190.359
