timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260408-09:30,20260408,09:30,184.77,184.77,184.69,184.71,4352251131909,5,178.062,177.02100000000002
20260408-09:35,20260408,09:35,184.66,184.72,184.65,184.66,7173383070516,5,179.734,177.934
20260408-09:40,20260408,09:40,184.64,184.87,184.52,184.52,7392271642140,5,181.382,178.822
20260408-09:45,20260408,09:45,185.18,185.18,183.7,184.14,14438805578835,5,182.924,179.602
20260408-09:50,20260408,09:50,184.67,184.67,183.62,183.62,20005682847472,5,184.33,180.35500000000002
20260408-09:55,20260408,09:55,183.23,183.23,182.82,183.23,24968908578010,5,184.034,181.048
20260408-10:00,20260408,10:00,183.21,183.96,183.21,183.72,23437339088823,5,183.846,181.79
20260408-10:05,20260408,10:05,183.72,183.75,183.15,183.15,32421499736365,5,183.572,182.477
20260408-10:10,20260408,10:10,183.2,183.21,182.77,182.77,28762011804450,5,183.298,183.111
20260408-10:15,20260408,10:15,182.72,182.72,182.16,182.16,31507419854640,5,183.006,183.668
20260408-10:20,20260408,10:20,182.18,182.18,181.48,181.48,33748600377645,5,182.656,183.345
20260408-10:25,20260408,10:25,181.55,181.82,181.37,181.82,36155970293652,5,182.276,183.061
20260408-10:30,20260408,10:30,181.71,181.73,181.47,181.54,38173514283835,5,181.954,182.763
20260408-10:35,20260408,10:35,181.61,182.22,181.61,182.22,39766353631147,5,181.844,182.571
20260408-10:40,20260408,10:40,182.17,182.22,181.93,181.93,32325941109842,5,181.798,182.402
20260408-10:45,20260408,10:45,181.92,181.92,181.53,181.53,33374662750366,5,181.808,182.232
20260408-10:50,20260408,10:50,181.53,181.53,181.17,181.4,54598418695500,5,181.724,182.0
20260408-10:55,20260408,10:55,181.29,181.34,181.15,181.18,56326442100792,5,181.65200000000002,181.803
20260408-11:00,20260408,11:00,181.12,181.12,180.67,180.97,47850852313739,5,181.40200000000002,181.623
20260408-11:05,20260408,11:05,180.94,181.1,180.86,180.96,60453075764431,5,181.208,181.503
20260408-11:10,20260408,11:10,181.08,181.08,180.38,180.86,50932486596607,5,181.074,181.441
20260408-11:15,20260408,11:15,181.04,181.52,181.04,181.52,64288184693505,5,181.098,181.411
20260408-11:20,20260408,11:20,181.39,181.47,181.26,181.27,65898516212815,5,181.116,181.38400000000001
20260408-11:25,20260408,11:25,181.03,181.22,181.0,181.07,54148339609733,5,181.136,181.269
20260408-11:30,20260408,11:30,181.23,181.26,181.0,181.12,68466856520555,5,181.168,181.18800000000002
