timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260227-09:30,20260227,09:30,181.9,181.9,181.6,181.6,6919740,5,184.28,184.606
20260227-09:35,20260227,09:35,181.64,181.95,181.64,181.89,8868780,5,183.708,184.269
20260227-09:40,20260227,09:40,181.8,181.8,181.05,181.08,9220760,5,182.898,183.879
20260227-09:45,20260227,09:45,181.21,181.21,180.15,180.8,16938380,5,181.992,183.474
20260227-09:50,20260227,09:50,180.45,180.91,179.92,180.91,26612100,5,181.256,183.084
20260227-09:55,20260227,09:55,181.6,181.6,180.05,180.05,33979500,5,180.946,182.613
20260227-10:00,20260227,10:00,180.6,181.14,180.52,181.14,39402560,5,180.796,182.252
20260227-10:05,20260227,10:05,180.83,180.84,180.35,180.45,43855480,5,180.67,181.784
20260227-10:10,20260227,10:10,179.98,179.98,179.68,179.68,49218720,5,180.446,181.219
20260227-10:15,20260227,10:15,179.79,181.15,179.79,181.15,54521260,5,180.494,180.875
20260227-10:20,20260227,10:20,181.56,182.35,181.56,182.35,60041200,5,180.954,180.95
20260227-10:25,20260227,10:25,182.14,182.49,182.09,182.09,64840700,5,181.144,180.97
20260227-10:30,20260227,10:30,182.04,182.04,180.95,180.95,69202180,5,181.244,180.957
20260227-10:35,20260227,10:35,181.26,181.46,181.22,181.46,72950120,5,181.6,181.023
20260227-10:40,20260227,10:40,181.53,182.1,181.24,182.1,75999760,5,181.79,181.142
20260227-10:45,20260227,10:45,181.84,181.87,181.4,181.73,79195880,5,181.666,181.31
20260227-10:50,20260227,10:50,181.54,181.82,181.54,181.82,81575280,5,181.612,181.378
20260227-10:55,20260227,10:55,181.74,181.98,181.74,181.98,83821840,5,181.81799999999998,181.531
20260227-11:00,20260227,11:00,181.9,182.1,181.68,181.81,86470500,5,181.888,181.744
20260227-11:05,20260227,11:05,181.43,181.43,181.18,181.2,89439380,5,181.708,181.749
20260227-11:10,20260227,11:10,181.26,181.53,181.26,181.42,91554080,5,181.646,181.656
20260227-11:15,20260227,11:15,181.51,181.79,181.51,181.79,93463280,5,181.64,181.626
20260227-11:20,20260227,11:20,181.68,181.88,181.65,181.65,95319040,5,181.57399999999998,181.696
20260227-11:25,20260227,11:25,181.43,181.54,181.4,181.54,97364840,5,181.51999999999998,181.704
20260227-11:30,20260227,11:30,181.57,181.82,181.37,181.75,99152020,5,181.63,181.66899999999998
20260227-11:35,20260227,11:35,181.71,181.71,181.29,181.29,100922960,5,181.60399999999998,181.625
20260227-11:40,20260227,11:40,181.29,181.45,181.29,181.38,102725360,5,181.522,181.581
20260227-11:45,20260227,11:45,181.02,181.38,181.02,181.23,105077520,5,181.438,181.506
20260227-11:50,20260227,11:50,181.32,181.32,180.87,180.87,106995700,5,181.304,181.412
20260227-11:55,20260227,11:55,180.73,180.73,180.29,180.29,109343600,5,181.012,181.321
20260227-12:00,20260227,12:00,180.23,180.46,180.23,180.23,111490800,5,180.79999999999998,181.202
20260227-12:05,20260227,12:05,180.18,180.63,180.18,180.63,113464440,5,180.65,181.08599999999998
20260227-12:10,20260227,12:10,180.82,180.82,180.46,180.46,115623860,5,180.496,180.96699999999998
20260227-12:15,20260227,12:15,180.35,180.58,180.29,180.58,117491520,5,180.438,180.871
20260227-12:20,20260227,12:20,180.4,180.54,180.33,180.5,119151160,5,180.48,180.746
20260227-12:25,20260227,12:25,180.56,180.56,179.91,179.91,121504160,5,180.416,180.608
20260227-12:30,20260227,12:30,179.95,179.95,179.71,179.71,124338440,5,180.232,180.441
20260227-12:35,20260227,12:35,179.73,179.73,179.26,179.52,127147500,5,180.044,180.27
20260227-12:40,20260227,12:40,179.49,179.87,179.46,179.87,130401980,5,179.90200000000002,180.17000000000002
20260227-12:45,20260227,12:45,179.91,180.12,179.91,180.12,133190520,5,179.826,180.153
20260227-12:50,20260227,12:50,180.07,180.13,179.94,179.96,135329480,5,179.836,180.126
20260227-12:55,20260227,12:55,179.98,179.98,179.64,179.69,137175400,5,179.832,180.032
20260227-13:00,20260227,13:00,179.73,179.73,179.43,179.62,139301320,5,179.852,179.948
20260227-13:05,20260227,13:05,179.7,179.77,179.6,179.77,141335120,5,179.832,179.86700000000002
20260227-13:10,20260227,13:10,179.66,179.82,179.66,179.81,142715720,5,179.77,179.798
20260227-13:15,20260227,13:15,179.76,179.76,179.37,179.76,144277520,5,179.73,179.78300000000002
20260227-13:20,20260227,13:20,179.66,179.72,179.49,179.62,145994760,5,179.716,179.774
20260227-13:25,20260227,13:25,179.51,179.56,179.23,179.23,147253060,5,179.638,179.745
20260227-13:30,20260227,13:30,179.29,179.29,179.02,179.02,149121620,5,179.488,179.66
20260227-13:35,20260227,13:35,178.86,178.9,178.66,178.85,152822460,5,179.296,179.53300000000002
20260227-13:40,20260227,13:40,178.94,178.94,178.81,178.94,154861040,5,179.132,179.431
20260227-13:45,20260227,13:45,178.97,178.97,178.83,178.83,156618260,5,178.974,179.345
20260227-13:50,20260227,13:50,178.86,179.03,178.86,178.96,158177920,5,178.92000000000002,179.279
