timestamp,date,time,open,high,low,close,volume,count,ma5,ma10
20260213-09:30,20260213,09:30,187.64,187.74,187.51,187.55,2629520,5,187.558,187.693
20260213-09:35,20260213,09:35,187.47,187.47,187.33,187.33,3371920,5,187.46,187.63
20260213-09:40,20260213,09:40,187.35,187.73,187.35,187.59,3457380,5,187.47,187.62
20260213-09:45,20260213,09:45,187.53,187.53,185.78,186.04,6637320,5,187.13,187.417
20260213-09:50,20260213,09:50,185.78,186.04,184.35,184.48,10494760,5,186.598,187.075
20260213-09:55,20260213,09:55,183.87,184.04,182.49,184.04,16281020,5,185.896,186.727
20260213-10:00,20260213,10:00,184.24,185.58,184.24,185.58,21749180,5,185.546,186.503
20260213-10:05,20260213,10:05,185.12,185.12,183.7,183.77,26482900,5,184.782,186.126
20260213-10:10,20260213,10:10,183.27,183.54,182.41,182.66,31769800,5,184.106,185.618
20260213-10:15,20260213,10:15,182.41,183.43,182.41,183.0,36639940,5,183.81,185.204
20260213-10:20,20260213,10:20,183.31,183.72,182.96,183.72,39659460,5,183.746,184.821
20260213-10:25,20260213,10:25,183.72,184.04,183.52,183.54,42356880,5,183.338,184.442
20260213-10:30,20260213,10:30,183.02,183.12,182.6,183.12,45037860,5,183.208,183.995
20260213-10:35,20260213,10:35,183.01,183.41,182.81,183.22,47649180,5,183.32,183.713
20260213-10:40,20260213,10:40,183.33,184.44,183.33,184.44,49814640,5,183.608,183.709
20260213-10:45,20260213,10:45,184.07,184.94,184.07,184.94,52134600,5,183.852,183.799
20260213-10:50,20260213,10:50,184.94,185.08,184.04,184.04,54421760,5,183.952,183.645
20260213-10:55,20260213,10:55,183.88,183.88,183.59,183.59,56850480,5,184.046,183.627
20260213-11:00,20260213,11:00,183.58,183.58,182.66,182.66,59060060,5,183.934,183.627
20260213-11:05,20260213,11:05,182.49,183.33,182.49,183.21,62073160,5,183.688,183.648
20260213-11:10,20260213,11:10,183.43,183.68,183.22,183.41,64104440,5,183.382,183.617
20260213-11:15,20260213,11:15,183.29,183.46,183.26,183.43,65642740,5,183.26,183.606
20260213-11:20,20260213,11:20,183.4,183.9,183.4,183.9,67133620,5,183.322,183.684
20260213-11:25,20260213,11:25,183.84,183.84,183.15,183.32,68676460,5,183.454,183.694
20260213-11:30,20260213,11:30,183.55,183.61,183.38,183.38,70323720,5,183.488,183.588
20260213-11:35,20260213,11:35,183.26,183.26,182.82,182.82,71859860,5,183.37,183.376
20260213-11:40,20260213,11:40,182.98,183.62,182.98,183.62,73286820,5,183.408,183.334
20260213-11:45,20260213,11:45,183.6,183.81,183.44,183.74,74646180,5,183.376,183.349
20260213-11:50,20260213,11:50,183.53,183.8,183.47,183.8,75894920,5,183.472,183.463
20260213-11:55,20260213,11:55,184.08,184.08,183.74,183.78,77312320,5,183.552,183.52
20260213-12:00,20260213,12:00,183.9,184.05,183.9,183.9,78441480,5,183.768,183.56900000000002
20260213-12:05,20260213,12:05,183.87,184.07,183.61,183.7,79594100,5,183.784,183.596
20260213-12:10,20260213,12:10,183.67,184.09,183.67,184.03,80831960,5,183.842,183.609
20260213-12:15,20260213,12:15,183.84,184.24,183.76,184.24,81932580,5,183.93,183.701
20260213-12:20,20260213,12:20,184.12,184.24,184.09,184.1,83001340,5,183.994,183.773
20260213-12:25,20260213,12:25,184.01,184.35,184.01,184.35,83761320,5,184.084,183.926
20260213-12:30,20260213,12:30,184.44,184.44,184.08,184.08,84811100,5,184.16,183.972
20260213-12:35,20260213,12:35,184.03,184.54,184.03,184.46,85922420,5,184.246,184.044
20260213-12:40,20260213,12:40,184.58,184.6,184.46,184.6,86999800,5,184.318,184.124
20260213-12:45,20260213,12:45,184.55,184.9,184.55,184.8,88059200,5,184.458,184.226
20260213-12:50,20260213,12:50,184.83,184.83,184.58,184.58,89054080,5,184.50400000000002,184.294
20260213-12:55,20260213,12:55,184.71,184.71,184.49,184.49,89896580,5,184.586,184.373
20260213-13:00,20260213,13:00,184.42,184.53,184.32,184.53,90845760,5,184.6,184.423
20260213-13:05,20260213,13:05,184.55,184.61,184.27,184.27,91808660,5,184.53400000000002,184.42600000000002
20260213-13:10,20260213,13:10,184.22,184.27,184.08,184.08,92754260,5,184.39000000000001,184.424
20260213-13:15,20260213,13:15,183.99,184.16,183.68,183.68,94112760,5,184.21,184.357
