date,time,_updated,last,bid,ask,bid_sz,ask_sz,volume,symbol,conid
20260112,09:30:07,20260112-09:30:06,183.1,,,,,,NVDA,4815747
20260112,09:31:04,20260112-09:30:59,183.13,183.1,183.13,20000.0,40000.0,2623100.0,NVDA,4815747
20260112,09:32:06,20260112-09:32:05,183.0,182.98,183.03,30000.0,10000.0,2649800.0,NVDA,4815747
20260112,09:33:04,20260112-09:32:59,183.08,183.04,183.1,10000.0,30000.0,2671000.0,NVDA,4815747
20260112,09:34:12,20260112-09:34:06,183.08,183.07,183.1,80000.0,10000.0,2697500.0,NVDA,4815747
20260112,09:35:02,20260112-09:34:59,183.1,183.09,183.11,10000.0,70000.0,2703300.0,NVDA,4815747
20260112,09:36:05,20260112-09:35:56,183.07,183.07,183.09,10000.0,300000.0,2708500.0,NVDA,4815747
20260112,09:37:02,20260112-09:36:59,183.08,183.08,183.1,630000.0,30000.0,2720900.0,NVDA,4815747
20260112,09:38:05,20260112-09:37:57,183.06,183.02,183.08,110000.0,10000.0,2732500.0,NVDA,4815747
20260112,09:39:02,20260112-09:38:56,183.04,183.05,183.08,10000.0,10000.0,2756000.0,NVDA,4815747
20260112,09:40:04,20260112-09:40:01,182.99,183.13,183.17,10000.0,10000.0,2771800.0,NVDA,4815747
20260112,09:41:06,20260112-09:40:59,183.25,183.15,183.24,30000.0,100000.0,2807200.0,NVDA,4815747
20260112,09:42:04,20260112-09:41:59,183.08,183.02,183.15,30000.0,720000.0,2819900.0,NVDA,4815747
20260112,09:43:01,20260112-09:42:59,183.04,182.92,183.04,10000.0,60000.0,2867200.0,NVDA,4815747
20260112,09:44:04,20260112-09:43:59,183.16,183.11,183.17,10000.0,80000.0,2910700.0,NVDA,4815747
20260112,09:45:06,20260112-09:45:04,183.21,183.12,183.26,10000.0,10000.0,4411700.0,NVDA,4815747
20260112,09:46:05,20260112-09:45:59,184.12,184.11,184.15,30000.0,10000.0,5477300.0,NVDA,4815747
20260112,09:47:07,20260112-09:46:59,184.61,184.61,184.66,20000.0,160000.0,6139400.0,NVDA,4815747
20260112,09:48:03,20260112-09:47:59,184.47,184.42,184.46,20000.0,150000.0,6786900.0,NVDA,4815747
20260112,09:49:05,20260112-09:48:59,184.66,184.66,184.68,30000.0,40000.0,7704900.0,NVDA,4815747
20260112,09:50:02,20260112-09:49:59,184.91,184.9,184.92,40000.0,40000.0,8237100.0,NVDA,4815747
20260112,09:51:05,20260112-09:51:04,185.25,185.24,185.25,100000.0,70000.0,9120600.0,NVDA,4815747
20260112,09:52:01,20260112-09:51:59,185.61,185.6,185.62,140000.0,30000.0,9689200.0,NVDA,4815747
20260112,09:53:04,20260112-09:52:59,185.4,185.41,185.43,10000.0,210000.0,10545800.0,NVDA,4815747
20260112,09:54:06,20260112-09:53:59,185.7,185.7,185.71,10000.0,120000.0,11077700.0,NVDA,4815747
20260112,09:55:03,20260112-09:54:59,186.03,186.02,186.04,150000.0,150000.0,12148900.0,NVDA,4815747
20260112,09:56:06,20260112-09:55:59,185.44,185.44,185.46,30000.0,190000.0,12773400.0,NVDA,4815747
20260112,09:57:05,20260112-09:56:59,185.34,185.33,185.34,50000.0,10000.0,13319800.0,NVDA,4815747
20260112,09:58:04,20260112-09:57:59,185.25,185.24,185.26,50000.0,130000.0,13737900.0,NVDA,4815747
20260112,09:59:01,20260112-09:58:59,184.91,184.9,184.91,40000.0,40000.0,14225200.0,NVDA,4815747
20260112,10:00:03,20260112-09:59:59,185.1,185.09,185.1,30000.0,20000.0,14845000.0,NVDA,4815747
20260112,10:01:06,20260112-10:00:59,185.06,185.05,185.06,30000.0,10000.0,15475300.0,NVDA,4815747
20260112,10:02:03,20260112-10:01:59,184.82,184.82,184.83,10000.0,70000.0,16011100.0,NVDA,4815747
20260112,10:03:05,20260112-10:02:59,184.51,184.51,184.52,30000.0,10000.0,16481000.0,NVDA,4815747
20260112,10:04:02,20260112-10:03:59,184.75,184.74,184.75,20000.0,10000.0,17004400.0,NVDA,4815747
20260112,10:05:05,20260112-10:04:59,184.65,184.64,184.66,130000.0,50000.0,17349300.0,NVDA,4815747
20260112,10:06:02,20260112-10:05:59,185.0,184.99,185.01,20000.0,60000.0,17927400.0,NVDA,4815747
20260112,10:07:05,20260112-10:06:59,185.19,185.18,185.19,10000.0,50000.0,18406800.0,NVDA,4815747
20260112,10:08:07,20260112-10:07:59,185.24,185.24,185.25,60000.0,90000.0,18862400.0,NVDA,4815747
20260112,10:09:03,20260112-10:08:59,185.29,185.28,185.3,130000.0,110000.0,19310800.0,NVDA,4815747
20260112,10:10:05,20260112-10:09:59,185.05,185.05,185.06,10000.0,30000.0,19734900.0,NVDA,4815747
20260112,10:11:02,20260112-10:10:59,184.95,184.94,184.95,10000.0,20000.0,20201400.0,NVDA,4815747
20260112,10:12:05,20260112-10:11:59,185.26,185.25,185.26,30000.0,30000.0,20576100.0,NVDA,4815747
20260112,10:13:02,20260112-10:12:59,185.03,185.03,185.04,40000.0,20000.0,20868700.0,NVDA,4815747
20260112,10:14:05,20260112-10:13:59,184.82,184.82,184.83,100000.0,10000.0,21083000.0,NVDA,4815747
20260112,10:15:01,20260112-10:14:59,184.92,184.9,184.91,10000.0,50000.0,21518100.0,NVDA,4815747
20260112,10:16:04,20260112-10:15:59,184.8,184.79,184.81,80000.0,120000.0,21844200.0,NVDA,4815747
20260112,10:17:06,20260112-10:16:59,184.94,184.93,184.95,60000.0,140000.0,22266500.0,NVDA,4815747
20260112,10:18:03,20260112-10:17:59,184.99,184.99,185.0,10000.0,10000.0,22685500.0,NVDA,4815747
20260112,10:19:07,20260112-10:18:59,184.87,184.85,184.87,130000.0,30000.0,22964100.0,NVDA,4815747
20260112,10:20:04,20260112-10:19:59,184.6,184.59,184.6,70000.0,40000.0,23276600.0,NVDA,4815747
20260112,10:21:07,20260112-10:20:59,184.73,184.71,184.73,50000.0,150000.0,23608400.0,NVDA,4815747
20260112,10:22:05,20260112-10:21:59,184.79,184.79,184.8,150000.0,90000.0,23930000.0,NVDA,4815747
20260112,10:23:02,20260112-10:22:59,184.71,184.7,184.72,140000.0,70000.0,24227300.0,NVDA,4815747
20260112,10:24:04,20260112-10:23:59,184.82,184.82,184.83,30000.0,50000.0,24604200.0,NVDA,4815747
20260112,10:25:07,20260112-10:24:59,184.94,184.94,184.95,90000.0,10000.0,25032300.0,NVDA,4815747
20260112,10:26:03,20260112-10:25:59,184.94,184.94,184.95,30000.0,40000.0,25370000.0,NVDA,4815747
20260112,10:27:06,20260112-10:26:59,184.97,184.97,184.98,90000.0,20000.0,25676700.0,NVDA,4815747
20260112,10:28:02,20260112-10:27:59,185.18,185.17,185.18,40000.0,80000.0,26039200.0,NVDA,4815747
20260112,10:29:05,20260112-10:28:59,184.99,184.99,185.0,80000.0,150000.0,26446100.0,NVDA,4815747
20260112,10:30:01,20260112-10:29:59,185.06,185.06,185.07,40000.0,50000.0,26703800.0,NVDA,4815747
20260112,10:31:03,20260112-10:30:59,185.0,184.99,185.0,70000.0,10000.0,26967000.0,NVDA,4815747
20260112,10:32:06,20260112-10:31:59,184.84,184.83,184.84,10000.0,130000.0,27187400.0,NVDA,4815747
20260112,10:33:03,20260112-10:32:59,184.94,184.93,184.94,100000.0,50000.0,27520900.0,NVDA,4815747
20260112,10:34:05,20260112-10:33:59,185.02,185.02,185.03,50000.0,60000.0,27785500.0,NVDA,4815747
20260112,10:35:03,20260112-10:34:59,184.95,184.93,184.94,100000.0,20000.0,28055800.0,NVDA,4815747
