date,time,_updated,last,bid,ask,bid_sz,ask_sz,volume,symbol,conid
20260327,09:30:12,20260327-09:30:09,169.96,,,,,,NVDA,4815747
20260327,09:31:11,20260327-09:31:09,169.9,169.88,169.9,30000.0,10000.0,544326463169.0,NVDA,4815747
20260327,09:32:13,20260327-09:32:09,170.01,170.0,170.05,140000.0,20000.0,5513445604837.0,NVDA,4815747
20260327,09:33:09,20260327-09:33:02,169.89,169.89,169.99,10000.0,10000.0,5540565728065.0,NVDA,4815747
20260327,09:34:09,20260327-09:34:09,169.74,169.71,169.77,10000.0,100000.0,5640632928931.0,NVDA,4815747
20260327,09:35:10,20260327-09:35:09,169.81,169.8,169.83,10000.0,10000.0,5689218351911.0,NVDA,4815747
20260327,09:36:15,20260327-09:36:09,170.0,169.95,170.09,100000.0,100000.0,57731023182.0,NVDA,4815747
20260327,09:37:09,20260327-09:37:07,170.07,170.05,170.08,70000.0,70000.0,582004853788.0,NVDA,4815747
20260327,09:38:10,20260327-09:38:08,170.12,170.04,170.11,10000.0,20000.0,586771702169.0,NVDA,4815747
20260327,09:39:15,20260327-09:39:09,170.2,170.2,170.28,130000.0,450000.0,59272491911.0,NVDA,4815747
20260327,09:40:10,20260327-09:40:09,170.09,170.03,170.1,30000.0,70000.0,6005846669731.0,NVDA,4815747
20260327,09:41:12,20260327-09:41:09,170.04,170.0,170.08,590000.0,10000.0,6037761488269.0,NVDA,4815747
20260327,09:42:14,20260327-09:42:09,170.11,170.05,170.15,110000.0,60000.0,6163309291858.0,NVDA,4815747
20260327,09:43:14,20260327-09:43:09,170.0,170.0,170.04,230000.0,390000.0,6279754971636.0,NVDA,4815747
20260327,09:44:06,20260327-09:44:02,170.0,169.99,170.04,30000.0,120000.0,6336610206675.0,NVDA,4815747
20260327,09:45:15,20260327-09:45:09,169.57,169.56,169.58,100000.0,40000.0,9588799015598.0,NVDA,4815747
20260327,09:46:09,20260327-09:46:09,170.34,170.32,170.35,60000.0,40000.0,11415828342595.0,NVDA,4815747
20260327,09:47:12,20260327-09:47:12,170.03,170.03,170.04,10000.0,30000.0,12669983944292.0,NVDA,4815747
20260327,09:48:13,20260327-09:48:12,170.14,170.14,170.17,190000.0,20000.0,13382659691066.0,NVDA,4815747
20260327,09:49:07,20260327-09:48:59,170.12,170.12,170.14,150000.0,90000.0,13707661136595.0,NVDA,4815747
20260327,09:50:13,20260327-09:50:09,169.4,169.39,169.41,60000.0,180000.0,15402045222488.0,NVDA,4815747
20260327,09:51:10,20260327-09:51:09,169.71,169.7,169.71,40000.0,30000.0,16391392714636.0,NVDA,4815747
20260327,09:52:10,20260327-09:52:09,170.09,170.08,170.09,20000.0,10000.0,17242054765453.0,NVDA,4815747
20260327,09:53:10,20260327-09:53:09,170.37,170.37,170.38,40000.0,60000.0,18559493073062.0,NVDA,4815747
20260327,09:54:11,20260327-09:54:10,170.76,170.74,170.76,160000.0,90000.0,19608982419508.0,NVDA,4815747
20260327,09:55:14,20260327-09:55:12,170.93,170.93,170.94,80000.0,90000.0,2054181452834.0,NVDA,4815747
20260327,09:56:05,20260327-09:55:59,170.63,170.63,170.64,40000.0,180000.0,20903769909252.0,NVDA,4815747
20260327,09:57:12,20260327-09:57:09,170.08,170.06,170.08,90000.0,120000.0,22086450328433.0,NVDA,4815747
20260327,09:58:12,20260327-09:58:12,169.9,169.89,169.9,220000.0,20000.0,235572414806.0,NVDA,4815747
20260327,09:59:13,20260327-09:59:12,170.19,170.19,170.2,20000.0,200000.0,24273701050554.0,NVDA,4815747
20260327,10:00:08,20260327-09:59:59,170.13,170.12,170.13,90000.0,10000.0,24484411816452.0,NVDA,4815747
20260327,10:01:08,20260327-10:00:59,170.38,170.38,170.39,10000.0,130000.0,25275373775448.0,NVDA,4815747
20260327,10:02:09,20260327-10:02:09,170.6,170.61,170.62,40000.0,30000.0,25887976907673.0,NVDA,4815747
20260327,10:03:10,20260327-10:03:09,170.53,170.52,170.53,140000.0,10000.0,26465942158382.0,NVDA,4815747
20260327,10:04:13,20260327-10:04:12,170.47,170.45,170.46,110000.0,10000.0,27305393097808.0,NVDA,4815747
20260327,10:05:14,20260327-10:05:12,170.25,170.24,170.25,10000.0,110000.0,27953270901856.0,NVDA,4815747
20260327,10:06:11,20260327-10:06:09,169.76,169.75,169.76,40000.0,50000.0,28475377561857.0,NVDA,4815747
20260327,10:07:14,20260327-10:07:12,169.29,169.28,169.29,60000.0,30000.0,29862031807541.0,NVDA,4815747
20260327,10:08:11,20260327-10:08:09,169.26,169.26,169.27,30000.0,60000.0,30266609576043.0,NVDA,4815747
20260327,10:09:11,20260327-10:09:09,168.9,168.9,168.91,130000.0,120000.0,31848417773067.0,NVDA,4815747
20260327,10:10:12,20260327-10:10:11,168.58,168.57,168.59,40000.0,120000.0,32981720640976.0,NVDA,4815747
20260327,10:11:11,20260327-10:11:09,168.52,168.5,168.52,480000.0,100000.0,33773090398438.0,NVDA,4815747
20260327,10:12:13,20260327-10:12:09,168.4,168.39,168.4,40000.0,70000.0,34362791437511.0,NVDA,4815747
20260327,10:13:08,20260327-10:13:02,168.36,168.35,168.37,30000.0,790000.0,35367427214526.0,NVDA,4815747
20260327,10:14:10,20260327-10:14:09,168.31,168.3,168.31,140000.0,40000.0,35822335370255.0,NVDA,4815747
20260327,10:15:10,20260327-10:15:09,168.28,168.26,168.28,80000.0,40000.0,36770960256632.0,NVDA,4815747
20260327,10:16:12,20260327-10:16:09,168.51,168.51,168.53,80000.0,210000.0,37432589770756.0,NVDA,4815747
20260327,10:17:20,20260327-10:17:19,168.56,168.69,168.7,20000.0,20000.0,38106549312609.0,NVDA,4815747
20260327,10:18:07,20260327-10:18:03,168.7,168.7,168.71,40000.0,130000.0,39123945727558.0,NVDA,4815747
20260327,10:19:11,20260327-10:19:09,168.81,168.8,168.81,90000.0,10000.0,39753035251256.0,NVDA,4815747
20260327,10:20:12,20260327-10:20:09,168.73,168.72,168.73,100000.0,30000.0,40389053329645.0,NVDA,4815747
20260327,10:21:13,20260327-10:21:09,168.86,168.86,168.87,20000.0,130000.0,41329040388954.0,NVDA,4815747
20260327,10:22:07,20260327-10:22:03,168.54,168.53,168.54,30000.0,110000.0,42111545204457.0,NVDA,4815747
20260327,10:23:14,20260327-10:23:09,168.72,168.73,168.74,120000.0,20000.0,42815074460595.0,NVDA,4815747
20260327,10:24:10,20260327-10:24:09,168.84,168.85,168.86,30000.0,150000.0,43222281205094.0,NVDA,4815747
20260327,10:25:10,20260327-10:25:09,168.88,168.88,168.89,70000.0,90000.0,43934899033617.0,NVDA,4815747
20260327,10:26:11,20260327-10:26:09,168.84,168.84,168.85,10000.0,70000.0,44419913544835.0,NVDA,4815747
20260327,10:27:15,20260327-10:27:09,169.21,169.21,169.22,20000.0,60000.0,45299874415319.0,NVDA,4815747
20260327,10:28:10,20260327-10:28:09,169.16,169.16,169.17,100000.0,100000.0,46038793206174.0,NVDA,4815747
20260327,10:29:12,20260327-10:29:09,168.74,168.73,168.74,300000.0,10000.0,46776408125027.0,NVDA,4815747
20260327,10:30:13,20260327-10:30:09,168.72,168.72,168.73,30000.0,80000.0,47238064348447.0,NVDA,4815747
20260327,10:31:14,20260327-10:31:09,168.81,168.8,168.81,160000.0,250000.0,47743717787799.0,NVDA,4815747
20260327,10:32:08,20260327-10:32:03,168.96,168.96,168.97,140000.0,130000.0,48195470911846.0,NVDA,4815747
20260327,10:33:08,20260327-10:33:03,169.11,169.1,169.11,70000.0,20000.0,48860027835565.0,NVDA,4815747
20260327,10:34:07,20260327-10:34:03,168.85,168.85,168.86,200000.0,120000.0,49422978540984.0,NVDA,4815747
20260327,10:35:11,20260327-10:35:09,168.73,168.73,168.74,70000.0,10000.0,50021755495444.0,NVDA,4815747
20260327,10:36:14,20260327-10:36:09,168.82,168.82,168.83,10000.0,80000.0,50484797581144.0,NVDA,4815747
20260327,10:37:09,20260327-10:37:09,168.47,168.47,168.48,140000.0,120000.0,50935487720418.0,NVDA,4815747
20260327,10:38:11,20260327-10:38:09,168.38,168.37,168.39,80000.0,190000.0,51597038452127.0,NVDA,4815747
