date,time,_updated,last,bid,ask,bid_sz,ask_sz,volume,symbol,conid
20260217,09:30:06,20260217-09:29:56,181.33,,,,,,NVDA,4815747
20260217,09:31:02,20260217-09:31:01,181.4,181.36,181.42,20000.0,30000.0,2864500.0,NVDA,4815747
20260217,09:32:05,20260217-09:32:00,181.38,181.32,181.36,30000.0,80000.0,2867700.0,NVDA,4815747
20260217,09:33:08,20260217-09:33:07,181.4,181.36,181.41,30000.0,20000.0,2878600.0,NVDA,4815747
20260217,09:34:06,20260217-09:34:06,181.34,181.32,181.37,10000.0,20000.0,2887200.0,NVDA,4815747
20260217,09:35:02,20260217-09:35:00,181.32,181.32,181.38,10000.0,80000.0,2892300.0,NVDA,4815747
20260217,09:36:03,20260217-09:36:01,181.35,181.3,181.35,50000.0,30000.0,2901000.0,NVDA,4815747
20260217,09:37:05,20260217-09:37:02,181.5,181.45,181.5,20000.0,70000.0,2909900.0,NVDA,4815747
20260217,09:38:09,20260217-09:38:09,181.49,181.43,181.5,110000.0,10000.0,2918900.0,NVDA,4815747
20260217,09:39:06,20260217-09:39:00,181.33,181.3,181.34,80000.0,10000.0,2934700.0,NVDA,4815747
20260217,09:40:01,20260217-09:40:01,181.35,181.35,181.55,60000.0,130000.0,2942400.0,NVDA,4815747
20260217,09:41:02,20260217-09:41:02,181.55,181.45,181.55,100000.0,140000.0,2947100.0,NVDA,4815747
20260217,09:42:04,20260217-09:42:01,181.91,181.9,181.95,10000.0,90000.0,2969000.0,NVDA,4815747
20260217,09:43:06,20260217-09:43:01,181.1,180.97,181.4,50000.0,10000.0,3108000.0,NVDA,4815747
20260217,09:44:02,20260217-09:44:00,181.64,181.59,181.7,100000.0,10000.0,3119300.0,NVDA,4815747
20260217,09:45:03,20260217-09:45:01,181.72,181.7,181.8,30000.0,120000.0,4872800.0,NVDA,4815747
20260217,09:46:05,20260217-09:45:59,181.37,181.31,181.37,30000.0,10000.0,6162700.0,NVDA,4815747
20260217,09:47:01,20260217-09:46:59,181.64,181.63,181.68,20000.0,130000.0,7068300.0,NVDA,4815747
20260217,09:48:02,20260217-09:47:59,181.43,181.42,181.47,110000.0,90000.0,7837600.0,NVDA,4815747
20260217,09:49:05,20260217-09:48:59,181.76,181.73,181.78,120000.0,80000.0,8438900.0,NVDA,4815747
20260217,09:50:04,20260217-09:49:59,182.38,182.38,182.4,40000.0,50000.0,9069200.0,NVDA,4815747
20260217,09:51:05,20260217-09:50:59,182.41,182.4,182.42,170000.0,10000.0,9944700.0,NVDA,4815747
20260217,09:52:00,20260217-09:51:59,182.72,182.71,182.73,40000.0,110000.0,10511600.0,NVDA,4815747
20260217,09:53:02,20260217-09:52:59,182.64,182.62,182.64,220000.0,10000.0,11061300.0,NVDA,4815747
20260217,09:54:03,20260217-09:53:59,182.3,182.29,182.32,80000.0,100000.0,11533500.0,NVDA,4815747
20260217,09:55:05,20260217-09:55:03,183.32,183.27,183.3,30000.0,90000.0,12462000.0,NVDA,4815747
20260217,09:56:06,20260217-09:56:03,183.22,183.21,183.24,100000.0,50000.0,13080700.0,NVDA,4815747
20260217,09:57:01,20260217-09:56:59,183.17,183.15,183.17,100000.0,10000.0,13577600.0,NVDA,4815747
20260217,09:58:03,20260217-09:57:59,182.74,182.74,182.77,20000.0,110000.0,14045200.0,NVDA,4815747
20260217,09:59:04,20260217-09:58:59,182.4,182.39,182.42,40000.0,370000.0,14632500.0,NVDA,4815747
20260217,10:00:05,20260217-09:59:59,181.91,181.9,181.93,90000.0,80000.0,15719800.0,NVDA,4815747
20260217,10:01:06,20260217-10:00:59,181.4,181.4,181.42,20000.0,170000.0,16526400.0,NVDA,4815747
20260217,10:02:01,20260217-10:01:59,181.12,181.11,181.13,90000.0,40000.0,17191000.0,NVDA,4815747
20260217,10:03:03,20260217-10:02:59,180.53,180.52,180.54,20000.0,30000.0,18250500.0,NVDA,4815747
20260217,10:04:05,20260217-10:03:59,180.77,180.76,180.78,100000.0,40000.0,18905500.0,NVDA,4815747
20260217,10:05:01,20260217-10:04:59,180.7,180.69,180.71,20000.0,10000.0,19440300.0,NVDA,4815747
20260217,10:06:03,20260217-10:05:59,180.24,180.23,180.26,90000.0,160000.0,20221200.0,NVDA,4815747
20260217,10:07:05,20260217-10:06:59,180.16,180.13,180.16,100000.0,20000.0,21389800.0,NVDA,4815747
20260217,10:08:06,20260217-10:07:59,180.36,180.33,180.36,70000.0,30000.0,21879400.0,NVDA,4815747
20260217,10:09:02,20260217-10:08:59,179.85,179.84,179.86,30000.0,130000.0,22639400.0,NVDA,4815747
20260217,10:10:03,20260217-10:09:59,179.86,179.85,179.87,60000.0,80000.0,23170400.0,NVDA,4815747
20260217,10:11:04,20260217-10:10:59,179.6,179.59,179.6,10000.0,10000.0,23694200.0,NVDA,4815747
20260217,10:12:05,20260217-10:11:59,179.54,179.52,179.55,260000.0,100000.0,24314700.0,NVDA,4815747
20260217,10:13:01,20260217-10:12:59,179.87,179.86,179.89,100000.0,90000.0,24947700.0,NVDA,4815747
20260217,10:14:02,20260217-10:13:59,179.75,179.74,179.76,10000.0,30000.0,25415900.0,NVDA,4815747
20260217,10:15:07,20260217-10:15:00,179.29,179.29,179.3,90000.0,40000.0,26145500.0,NVDA,4815747
20260217,10:16:04,20260217-10:16:00,179.62,179.61,179.62,10000.0,10000.0,26721200.0,NVDA,4815747
20260217,10:17:06,20260217-10:17:00,179.97,179.95,179.98,30000.0,70000.0,27280700.0,NVDA,4815747
20260217,10:18:01,20260217-10:18:01,179.84,179.82,179.84,100000.0,70000.0,27820600.0,NVDA,4815747
