date,time,_updated,last,bid,ask,bid_sz,ask_sz,volume,symbol,conid
20260219,09:30:03,20260219-09:29:45,186.78,,,,,,NVDA,4815747
20260219,09:31:04,20260219-09:31:01,186.77,186.77,186.84,160000.0,20000.0,1805300.0,NVDA,4815747
20260219,09:32:05,20260219-09:32:00,186.93,186.9,186.95,10000.0,10000.0,1816000.0,NVDA,4815747
20260219,09:33:02,20260219-09:33:00,186.92,186.93,186.95,30000.0,60000.0,1824800.0,NVDA,4815747
20260219,09:34:05,20260219-09:34:04,186.9,186.85,186.86,20000.0,20000.0,1834400.0,NVDA,4815747
20260219,09:35:02,20260219-09:35:00,186.96,186.96,187.0,20000.0,120000.0,1852900.0,NVDA,4815747
20260219,09:36:03,20260219-09:36:00,186.95,186.95,186.99,50000.0,30000.0,1874300.0,NVDA,4815747
20260219,09:37:05,20260219-09:37:02,187.0,187.01,187.06,20000.0,10000.0,1885500.0,NVDA,4815747
20260219,09:38:06,20260219-09:38:00,186.97,186.96,187.0,40000.0,150000.0,1897500.0,NVDA,4815747
20260219,09:39:02,20260219-09:39:00,186.98,186.98,186.99,40000.0,30000.0,1905400.0,NVDA,4815747
20260219,09:40:04,20260219-09:40:00,187.12,187.07,187.12,10000.0,10000.0,1939200.0,NVDA,4815747
20260219,09:41:05,20260219-09:41:01,186.86,186.87,186.9,20000.0,20000.0,1954200.0,NVDA,4815747
20260219,09:42:01,20260219-09:41:59,186.92,186.86,186.92,70000.0,160000.0,1962400.0,NVDA,4815747
20260219,09:43:02,20260219-09:43:01,186.63,186.51,186.62,10000.0,10000.0,1998100.0,NVDA,4815747
20260219,09:44:03,20260219-09:44:01,186.95,186.94,186.96,30000.0,100000.0,2017400.0,NVDA,4815747
20260219,09:45:05,20260219-09:45:03,187.06,187.05,187.09,10000.0,10000.0,3124900.0,NVDA,4815747
20260219,09:46:01,20260219-09:45:59,186.7,186.68,186.74,20000.0,50000.0,3496100.0,NVDA,4815747
20260219,09:47:02,20260219-09:46:59,186.98,186.98,187.03,80000.0,20000.0,4161100.0,NVDA,4815747
20260219,09:48:03,20260219-09:47:59,186.78,186.77,186.79,70000.0,20000.0,4568400.0,NVDA,4815747
20260219,09:49:05,20260219-09:48:59,186.83,186.82,186.85,50000.0,70000.0,5115700.0,NVDA,4815747
20260219,09:50:06,20260219-09:49:59,186.79,186.78,186.81,70000.0,40000.0,5489800.0,NVDA,4815747
20260219,09:51:02,20260219-09:50:59,186.32,186.31,186.33,40000.0,10000.0,6123600.0,NVDA,4815747
20260219,09:52:04,20260219-09:51:59,186.26,186.24,186.27,110000.0,20000.0,6773700.0,NVDA,4815747
20260219,09:53:07,20260219-09:52:59,186.29,186.26,186.29,110000.0,20000.0,7258000.0,NVDA,4815747
20260219,09:54:04,20260219-09:53:59,186.24,186.22,186.25,70000.0,10000.0,7647300.0,NVDA,4815747
20260219,09:55:05,20260219-09:54:59,186.5,186.48,186.51,30000.0,70000.0,8277400.0,NVDA,4815747
20260219,09:56:01,20260219-09:55:59,186.05,186.04,186.07,40000.0,100000.0,9055600.0,NVDA,4815747
20260219,09:57:03,20260219-09:57:02,185.93,185.92,185.95,110000.0,150000.0,9712500.0,NVDA,4815747
20260219,09:58:08,20260219-09:58:02,186.16,186.14,186.17,30000.0,30000.0,10227100.0,NVDA,4815747
20260219,09:59:06,20260219-09:59:02,186.09,186.08,186.1,130000.0,90000.0,10597300.0,NVDA,4815747
20260219,10:00:06,20260219-10:00:02,186.29,186.28,186.3,30000.0,10000.0,11071400.0,NVDA,4815747
20260219,10:01:01,20260219-10:00:59,185.7,185.67,185.7,110000.0,90000.0,11605400.0,NVDA,4815747
20260219,10:02:04,20260219-10:01:59,185.95,185.93,185.94,80000.0,10000.0,12185700.0,NVDA,4815747
20260219,10:03:05,20260219-10:02:59,186.21,186.19,186.21,50000.0,120000.0,12692200.0,NVDA,4815747
20260219,10:04:01,20260219-10:03:59,186.26,186.24,186.27,90000.0,100000.0,13117000.0,NVDA,4815747
20260219,10:05:03,20260219-10:04:59,186.02,186.01,186.02,100000.0,20000.0,13547600.0,NVDA,4815747
20260219,10:06:08,20260219-10:05:59,186.36,186.34,186.36,140000.0,30000.0,13956600.0,NVDA,4815747
20260219,10:07:08,20260219-10:06:59,186.34,186.33,186.35,110000.0,100000.0,14350700.0,NVDA,4815747
20260219,10:08:06,20260219-10:07:59,186.82,186.81,186.83,20000.0,30000.0,14952900.0,NVDA,4815747
20260219,10:09:02,20260219-10:08:59,187.1,187.09,187.12,50000.0,180000.0,15531800.0,NVDA,4815747
20260219,10:10:04,20260219-10:09:59,186.77,186.76,186.78,30000.0,70000.0,16063500.0,NVDA,4815747
20260219,10:11:05,20260219-10:10:59,187.21,187.19,187.21,30000.0,100000.0,16374400.0,NVDA,4815747
20260219,10:12:01,20260219-10:11:59,187.2,187.19,187.2,90000.0,10000.0,16752600.0,NVDA,4815747
20260219,10:13:03,20260219-10:12:59,187.21,187.2,187.22,250000.0,30000.0,17139300.0,NVDA,4815747
20260219,10:14:04,20260219-10:13:59,187.01,187.0,187.02,40000.0,110000.0,17475700.0,NVDA,4815747
20260219,10:15:06,20260219-10:14:59,186.76,186.73,186.77,10000.0,70000.0,17904200.0,NVDA,4815747
20260219,10:16:01,20260219-10:15:59,186.56,186.53,186.56,80000.0,80000.0,18347500.0,NVDA,4815747
20260219,10:17:02,20260219-10:16:59,186.91,186.9,186.92,50000.0,100000.0,18727800.0,NVDA,4815747
20260219,10:18:04,20260219-10:17:59,187.16,187.16,187.19,30000.0,90000.0,19099300.0,NVDA,4815747
20260219,10:19:06,20260219-10:18:59,187.44,187.43,187.45,190000.0,30000.0,19657300.0,NVDA,4815747
20260219,10:20:02,20260219-10:19:59,187.3,187.3,187.31,20000.0,40000.0,20073800.0,NVDA,4815747
20260219,10:21:03,20260219-10:20:59,187.45,187.44,187.45,90000.0,10000.0,20443400.0,NVDA,4815747
20260219,10:22:05,20260219-10:21:59,187.39,187.39,187.4,50000.0,10000.0,20833000.0,NVDA,4815747
20260219,10:23:01,20260219-10:22:59,187.58,187.57,187.59,110000.0,60000.0,21259700.0,NVDA,4815747
20260219,10:24:02,20260219-10:23:59,187.45,187.45,187.46,30000.0,40000.0,21554700.0,NVDA,4815747
20260219,10:25:04,20260219-10:24:59,187.41,187.41,187.42,40000.0,80000.0,21883800.0,NVDA,4815747
20260219,10:26:06,20260219-10:25:59,187.79,187.78,187.79,90000.0,10000.0,22409700.0,NVDA,4815747
20260219,10:27:01,20260219-10:26:59,187.67,187.66,187.68,50000.0,80000.0,22886000.0,NVDA,4815747
20260219,10:28:03,20260219-10:27:59,187.62,187.63,187.65,20000.0,120000.0,23257100.0,NVDA,4815747
20260219,10:29:04,20260219-10:28:59,187.75,187.74,187.75,110000.0,10000.0,23546600.0,NVDA,4815747
20260219,10:30:07,20260219-10:30:06,187.87,187.87,187.88,30000.0,70000.0,23979500.0,NVDA,4815747
20260219,10:31:03,20260219-10:30:59,188.04,188.03,188.05,90000.0,120000.0,24501700.0,NVDA,4815747
20260219,10:32:06,20260219-10:32:04,188.06,188.07,188.08,70000.0,60000.0,24946400.0,NVDA,4815747
20260219,10:33:05,20260219-10:32:59,188.27,188.26,188.28,110000.0,230000.0,25294100.0,NVDA,4815747
20260219,10:34:01,20260219-10:33:59,187.77,187.75,187.77,160000.0,40000.0,25966900.0,NVDA,4815747
20260219,10:35:02,20260219-10:34:59,187.81,187.81,187.82,110000.0,40000.0,26386300.0,NVDA,4815747
20260219,10:36:04,20260219-10:35:59,187.92,187.91,187.93,180000.0,20000.0,26777400.0,NVDA,4815747
20260219,10:37:06,20260219-10:36:59,187.34,187.33,187.34,50000.0,10000.0,27126600.0,NVDA,4815747
20260219,10:38:02,20260219-10:37:59,187.71,187.71,187.72,20000.0,150000.0,27654200.0,NVDA,4815747
20260219,10:39:03,20260219-10:38:59,187.76,187.75,187.77,20000.0,100000.0,28060300.0,NVDA,4815747
20260219,10:40:05,20260219-10:39:59,188.05,188.04,188.05,20000.0,40000.0,28496200.0,NVDA,4815747
20260219,10:41:06,20260219-10:40:59,187.71,187.7,187.71,90000.0,150000.0,28855400.0,NVDA,4815747
20260219,10:42:01,20260219-10:41:59,187.62,187.61,187.63,80000.0,120000.0,29165200.0,NVDA,4815747
20260219,10:43:04,20260219-10:42:59,187.64,187.63,187.65,70000.0,90000.0,29510900.0,NVDA,4815747
20260219,10:44:06,20260219-10:43:59,187.58,187.57,187.59,150000.0,140000.0,29771500.0,NVDA,4815747
20260219,10:45:02,20260219-10:44:59,187.62,187.61,187.62,10000.0,10000.0,29974000.0,NVDA,4815747
20260219,10:46:04,20260219-10:45:59,187.63,187.62,187.64,110000.0,70000.0,30217000.0,NVDA,4815747
20260219,10:47:06,20260219-10:46:59,187.95,187.93,187.95,50000.0,140000.0,30677300.0,NVDA,4815747
20260219,10:48:01,20260219-10:47:59,188.19,188.18,188.2,50000.0,80000.0,31149500.0,NVDA,4815747
20260219,10:49:02,20260219-10:48:59,188.24,188.24,188.25,30000.0,110000.0,31545600.0,NVDA,4815747
20260219,10:50:04,20260219-10:50:04,188.36,188.36,188.37,50000.0,20000.0,32043500.0,NVDA,4815747
20260219,10:51:06,20260219-10:51:04,188.28,188.27,188.29,110000.0,140000.0,32482700.0,NVDA,4815747
20260219,10:52:01,20260219-10:51:59,188.21,188.2,188.21,30000.0,30000.0,32633300.0,NVDA,4815747
20260219,10:53:02,20260219-10:52:59,188.17,188.19,188.2,20000.0,150000.0,33027200.0,NVDA,4815747
20260219,10:54:06,20260219-10:54:04,188.27,188.27,188.28,80000.0,30000.0,33453200.0,NVDA,4815747
20260219,10:55:02,20260219-10:54:59,188.18,188.17,188.18,100000.0,100000.0,33567600.0,NVDA,4815747
20260219,10:56:03,20260219-10:55:59,188.26,188.26,188.27,130000.0,90000.0,33793100.0,NVDA,4815747
20260219,10:57:04,20260219-10:57:04,188.27,188.26,188.28,190000.0,60000.0,34302300.0,NVDA,4815747
20260219,10:58:06,20260219-10:58:05,188.2,188.19,188.21,180000.0,200000.0,35470900.0,NVDA,4815747
20260219,10:59:02,20260219-10:58:59,188.08,188.07,188.09,50000.0,190000.0,35629300.0,NVDA,4815747
20260219,11:00:04,20260219-10:59:59,188.0,187.99,188.0,40000.0,120000.0,35871400.0,NVDA,4815747
20260219,11:01:05,20260219-11:01:05,187.89,187.87,187.89,140000.0,120000.0,36370800.0,NVDA,4815747
20260219,11:02:01,20260219-11:01:59,187.94,187.94,187.95,160000.0,30000.0,36547700.0,NVDA,4815747
20260219,11:03:03,20260219-11:02:59,187.79,187.78,187.79,10000.0,30000.0,36795800.0,NVDA,4815747
20260219,11:04:05,20260219-11:04:04,187.81,187.79,187.8,150000.0,90000.0,37161500.0,NVDA,4815747
20260219,11:05:06,20260219-11:05:04,187.82,187.81,187.82,20000.0,70000.0,37379400.0,NVDA,4815747
