date,time,_updated,last,bid,ask,bid_sz,ask_sz,volume,symbol,conid
20260312,09:30:10,20260312-09:29:59,184.35,,,,,,NVDA,4815747
20260312,09:31:10,20260312-09:31:09,184.26,184.28,184.32,10000.0,100000.0,3379669.0,NVDA,4815747
20260312,09:32:10,20260312-09:32:09,184.37,184.34,184.38,10000.0,40000.0,3414828.0,NVDA,4815747
20260312,09:33:11,20260312-09:33:09,184.32,184.27,184.3,110000.0,20000.0,3428729.0,NVDA,4815747
20260312,09:34:13,20260312-09:34:09,184.45,184.36,184.41,20000.0,10000.0,3445932.0,NVDA,4815747
20260312,09:35:11,20260312-09:35:09,184.34,184.34,184.39,10000.0,10000.0,3456228.0,NVDA,4815747
20260312,09:36:13,20260312-09:36:09,184.26,184.21,184.26,10000.0,20000.0,3472550.0,NVDA,4815747
20260312,09:37:08,20260312-09:36:59,184.27,184.24,184.29,10000.0,10000.0,3493015.0,NVDA,4815747
20260312,09:38:13,20260312-09:38:09,184.12,184.1,184.14,20000.0,20000.0,3512136.0,NVDA,4815747
20260312,09:39:08,20260312-09:39:02,184.2,184.25,184.28,20000.0,10000.0,3528538.0,NVDA,4815747
20260312,09:40:09,20260312-09:40:09,184.52,184.49,184.54,10000.0,10000.0,3541658.0,NVDA,4815747
20260312,09:41:11,20260312-09:41:09,184.66,184.66,184.67,20000.0,10000.0,3576180.0,NVDA,4815747
20260312,09:42:10,20260312-09:42:09,184.66,184.64,184.69,30000.0,110000.0,3605715.0,NVDA,4815747
20260312,09:43:11,20260312-09:43:09,184.15,184.13,184.18,10000.0,20000.0,3693147.0,NVDA,4815747
20260312,09:44:12,20260312-09:44:09,184.11,184.08,184.12,150000.0,10000.0,3740238.0,NVDA,4815747
20260312,09:45:09,20260312-09:45:01,184.03,184.03,184.05,110000.0,20000.0,3908847.0,NVDA,4815747
20260312,09:46:11,20260312-09:46:09,183.84,183.83,183.85,10000.0,30000.0,6488210.0,NVDA,4815747
20260312,09:47:11,20260312-09:47:09,184.14,184.12,184.15,30000.0,20000.0,7265946.0,NVDA,4815747
20260312,09:48:13,20260312-09:48:10,184.17,184.16,184.18,20000.0,20000.0,7861178.0,NVDA,4815747
20260312,09:49:13,20260312-09:49:12,184.74,184.73,184.74,10000.0,10000.0,8797157.0,NVDA,4815747
20260312,09:50:11,20260312-09:50:09,184.52,184.52,184.53,10000.0,20000.0,9247871.0,NVDA,4815747
20260312,09:51:10,20260312-09:51:09,184.56,184.55,184.56,30000.0,60000.0,9746142.0,NVDA,4815747
20260312,09:52:12,20260312-09:52:09,184.43,184.42,184.43,150000.0,10000.0,10179281.0,NVDA,4815747
20260312,09:53:13,20260312-09:53:09,184.46,184.46,184.48,30000.0,150000.0,10583009.0,NVDA,4815747
20260312,09:54:08,20260312-09:53:59,184.43,184.43,184.45,50000.0,150000.0,10975321.0,NVDA,4815747
20260312,09:55:10,20260312-09:55:09,184.18,184.16,184.18,40000.0,50000.0,11478251.0,NVDA,4815747
20260312,09:56:11,20260312-09:56:09,184.0,184.0,184.01,70000.0,40000.0,11989661.0,NVDA,4815747
20260312,09:57:10,20260312-09:57:09,183.8,183.8,183.82,30000.0,170000.0,12718825.0,NVDA,4815747
20260312,09:58:13,20260312-09:58:09,183.72,183.72,183.74,60000.0,90000.0,13292681.0,NVDA,4815747
20260312,09:59:08,20260312-09:58:59,183.67,183.65,183.66,50000.0,50000.0,13951060.0,NVDA,4815747
20260312,10:00:10,20260312-10:00:09,183.66,183.65,183.66,10000.0,170000.0,14359406.0,NVDA,4815747
20260312,10:01:11,20260312-10:01:09,183.5,183.5,183.51,30000.0,90000.0,14906424.0,NVDA,4815747
