date,time,_updated,last,bid,ask,bid_sz,ask_sz,volume,symbol,conid
20260102,09:30:07,20260102-09:30:06,188.9,,,,,,NVDA,4815747
20260102,09:31:05,20260102-09:30:59,188.91,188.9,188.95,20000.0,10000.0,2892300.0,NVDA,4815747
20260102,09:32:02,20260102-09:32:02,188.9,188.9,188.93,30000.0,20000.0,2902000.0,NVDA,4815747
20260102,09:33:05,20260102-09:32:58,188.89,188.87,188.91,20000.0,20000.0,2916100.0,NVDA,4815747
20260102,09:34:09,20260102-09:34:09,188.83,188.83,188.87,70000.0,40000.0,2936000.0,NVDA,4815747
20260102,09:35:04,20260102-09:34:59,188.94,188.94,188.95,30000.0,40000.0,2947700.0,NVDA,4815747
20260102,09:36:03,20260102-09:35:58,188.87,188.85,188.87,110000.0,10000.0,2965400.0,NVDA,4815747
20260102,09:37:05,20260102-09:37:05,188.87,188.83,188.86,60000.0,10000.0,2972600.0,NVDA,4815747
20260102,09:38:03,20260102-09:37:59,188.77,188.75,188.77,50000.0,10000.0,2993700.0,NVDA,4815747
20260102,09:39:06,20260102-09:38:59,188.8,188.78,188.82,10000.0,20000.0,3010900.0,NVDA,4815747
20260102,09:40:06,20260102-09:39:58,188.8,188.79,188.85,70000.0,30000.0,3023300.0,NVDA,4815747
20260102,09:41:02,20260102-09:40:57,189.04,189.03,189.05,20000.0,30000.0,3045000.0,NVDA,4815747
20260102,09:42:05,20260102-09:41:58,189.17,189.15,189.2,20000.0,80000.0,3057700.0,NVDA,4815747
20260102,09:43:04,20260102-09:42:59,189.48,189.47,189.48,10000.0,10000.0,3080400.0,NVDA,4815747
20260102,09:44:08,20260102-09:43:59,189.74,189.63,189.74,120000.0,10000.0,3193900.0,NVDA,4815747
20260102,09:45:04,20260102-09:45:03,189.89,189.76,189.94,10000.0,20000.0,4889600.0,NVDA,4815747
20260102,09:46:07,20260102-09:46:04,190.25,190.25,190.3,10000.0,30000.0,6746100.0,NVDA,4815747
20260102,09:47:03,20260102-09:47:01,190.84,190.83,190.86,40000.0,20000.0,8066100.0,NVDA,4815747
20260102,09:48:05,20260102-09:47:59,190.5,190.48,190.5,110000.0,10000.0,8741300.0,NVDA,4815747
20260102,09:49:02,20260102-09:48:59,190.73,190.7,190.74,10000.0,20000.0,10056500.0,NVDA,4815747
20260102,09:50:04,20260102-09:50:01,191.12,191.12,191.14,60000.0,80000.0,11574100.0,NVDA,4815747
20260102,09:51:06,20260102-09:50:59,191.07,191.06,191.09,40000.0,90000.0,12731100.0,NVDA,4815747
20260102,09:52:03,20260102-09:52:01,191.66,191.65,191.67,260000.0,20000.0,13976900.0,NVDA,4815747
20260102,09:53:06,20260102-09:52:59,191.55,191.54,191.57,30000.0,80000.0,14827800.0,NVDA,4815747
20260102,09:54:03,20260102-09:53:59,191.35,191.34,191.37,70000.0,20000.0,15539200.0,NVDA,4815747
20260102,09:55:05,20260102-09:54:59,191.0,190.98,191.01,30000.0,60000.0,16396300.0,NVDA,4815747
20260102,09:56:02,20260102-09:55:59,190.58,190.57,190.58,120000.0,10000.0,17152400.0,NVDA,4815747
