date,time,_updated,last,bid,ask,bid_sz,ask_sz,volume,symbol,conid
20260219,09:30:02,20260219-09:30:01,114.48,114.47,114.5,40000,60000,243100,UPRO,61228752
20260219,09:31:04,20260219-09:30:58,114.43,114.5,114.52,30000,10000,243200,UPRO,61228752
20260219,09:32:05,20260219-09:32:02,114.52,114.52,114.54,10000,60000,243700,UPRO,61228752
20260219,09:33:00,20260219-09:32:59,114.56,114.53,114.56,100000,10000,244100,UPRO,61228752
20260219,09:34:03,20260219-09:33:58,114.51,114.56,114.58,10000,30000,245800,UPRO,61228752
20260219,09:35:01,20260219-09:34:59,114.68,114.68,114.7,10000,50000,246200,UPRO,61228752
20260219,09:36:03,20260219-09:35:59,114.7,114.68,114.7,30000,100000,246400,UPRO,61228752
20260219,09:37:04,20260219-09:36:59,114.72,114.69,114.71,280000,60000,246900,UPRO,61228752
20260219,09:38:05,20260219-09:38:04,114.64,114.64,114.66,90000,60000,249600,UPRO,61228752
20260219,09:39:01,20260219-09:38:59,114.65,114.68,114.71,90000,70000,251600,UPRO,61228752
20260219,09:40:03,20260219-09:40:00,114.69,114.7,114.73,10000,70000,251800,UPRO,61228752
20260219,09:41:04,20260219-09:41:03,114.72,114.64,114.67,30000,40000,253800,UPRO,61228752
20260219,09:42:00,20260219-09:41:59,114.59,114.54,114.57,50000,190000,254100,UPRO,61228752
20260219,09:43:01,20260219-09:42:59,114.47,114.42,114.45,50000,80000,256100,UPRO,61228752
20260219,09:44:03,20260219-09:44:01,114.53,114.53,114.56,50000,50000,257000,UPRO,61228752
20260219,09:45:04,20260219-09:45:03,114.54,114.53,114.57,470000,130000,289600,UPRO,61228752
20260219,09:46:00,20260219-09:45:59,114.74,114.71,114.75,100000,300000,302900,UPRO,61228752
20260219,09:47:01,20260219-09:46:59,114.75,114.74,114.76,20000,40000,310900,UPRO,61228752
20260219,09:48:03,20260219-09:47:59,114.59,114.54,114.57,120000,40000,322300,UPRO,61228752
20260219,09:49:04,20260219-09:48:59,114.66,114.66,114.7,30000,80000,331100,UPRO,61228752
20260219,09:50:05,20260219-09:49:59,114.61,114.59,114.62,50000,20000,341700,UPRO,61228752
20260219,09:51:01,20260219-09:50:59,114.18,114.18,114.2,10000,20000,373900,UPRO,61228752
20260219,09:52:03,20260219-09:51:59,114.12,114.06,114.1,110000,30000,414500,UPRO,61228752
20260219,09:53:05,20260219-09:53:04,114.3,114.28,114.32,120000,30000,429400,UPRO,61228752
20260219,09:54:03,20260219-09:53:59,114.33,114.28,114.32,40000,140000,441400,UPRO,61228752
20260219,09:55:04,20260219-09:54:59,114.45,114.43,114.46,110000,30000,454000,UPRO,61228752
20260219,09:56:00,20260219-09:56:00,114.28,114.29,114.32,170000,50000,464300,UPRO,61228752
20260219,09:57:01,20260219-09:56:59,114.2,114.12,114.13,590000,10000,473400,UPRO,61228752
