date,time,_updated,last,bid,ask,bid_sz,ask_sz,volume,symbol,conid
20260311,12:03:19,20260311-12:03:19,108.65,108.66,108.68,40000,130000,2451312,UPRO,61228752
20260311,12:04:04,20260311-12:03:59,108.7,108.68,108.7,20000,130000,2456405,UPRO,61228752
20260311,12:05:04,20260311-12:04:59,108.79,108.79,108.81,80000,80000,2478067,UPRO,61228752
20260311,12:06:03,20260311-12:05:59,108.96,108.96,108.98,20000,110000,2490822,UPRO,61228752
20260311,12:07:04,20260311-12:07:00,109.18,109.15,109.17,10000,120000,2512998,UPRO,61228752
20260311,12:08:06,20260311-12:08:05,109.22,109.19,109.21,100000,10000,2520354,UPRO,61228752
20260311,12:09:07,20260311-12:08:59,109.17,109.2,109.23,220000,70000,2528783,UPRO,61228752
20260311,12:10:03,20260311-12:09:59,109.23,109.25,109.27,150000,40000,2532986,UPRO,61228752
20260311,12:11:02,20260311-12:10:59,109.25,109.24,109.27,90000,210000,2546178,UPRO,61228752
20260311,12:12:02,20260311-12:11:59,109.15,109.16,109.19,170000,100000,2549009,UPRO,61228752
20260311,12:13:03,20260311-12:13:00,109.09,109.11,109.12,40000,20000,2553605,UPRO,61228752
20260311,12:14:07,20260311-12:13:59,108.93,108.92,108.94,30000,70000,2557924,UPRO,61228752
20260311,12:15:06,20260311-12:14:59,108.89,108.89,108.91,20000,170000,2562619,UPRO,61228752
20260311,12:16:02,20260311-12:15:59,108.7,108.75,108.77,50000,100000,2571495,UPRO,61228752
20260311,12:17:05,20260311-12:16:59,108.77,108.75,108.77,60000,180000,2574252,UPRO,61228752
20260311,12:18:07,20260311-12:18:05,108.85,108.79,108.81,110000,20000,2589508,UPRO,61228752
20260311,12:19:01,20260311-12:18:59,108.75,108.72,108.74,190000,20000,2599082,UPRO,61228752
20260311,12:20:03,20260311-12:20:02,108.63,108.63,108.65,60000,90000,2608583,UPRO,61228752
20260311,12:21:06,20260311-12:20:59,108.69,108.64,108.66,20000,130000,2616017,UPRO,61228752
20260311,12:22:03,20260311-12:21:59,108.75,108.73,108.74,30000,40000,2625581,UPRO,61228752
20260311,12:23:06,20260311-12:23:03,108.59,108.61,108.64,80000,250000,2632277,UPRO,61228752
20260311,12:24:07,20260311-12:24:02,108.62,108.6,108.62,50000,70000,2638548,UPRO,61228752
20260311,12:25:03,20260311-12:25:00,108.69,108.64,108.66,20000,150000,2641056,UPRO,61228752
20260311,12:26:03,20260311-12:25:59,108.82,108.84,108.86,30000,70000,2653658,UPRO,61228752
20260311,12:27:04,20260311-12:26:59,108.75,108.71,108.73,60000,120000,2657335,UPRO,61228752
20260311,12:28:05,20260311-12:28:03,108.76,108.73,108.75,10000,210000,2660357,UPRO,61228752
20260311,12:29:05,20260311-12:29:00,108.85,108.88,108.9,40000,150000,2666292,UPRO,61228752
20260311,12:30:06,20260311-12:29:59,108.98,108.96,108.97,20000,20000,2673711,UPRO,61228752
20260311,12:31:01,20260311-12:31:00,108.81,108.79,108.82,40000,190000,2684127,UPRO,61228752
